! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Sparse Biadjacency Matrix, aka Stoichiometric Matrix, in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : jam_BiadjacencyMatrix.csv
! Equation file        : jam.kpp
! Output root filename : jam
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



spc_name,species_index,reaction_index,stoichiometric_coefficient
HO2,237,380,0.73
CRESOL,68,381,-1
C6H5O,105,381,0.39
PHENO2,161,381,0.61
HNO3,230,381,0.49
NO3,236,381,-1
TOLOOH,122,382,1
TOLO2,165,382,-1
HO2,237,382,-1
BIGALD2,64,383,0.2
BIGALD1,79,383,0.2
BIGALD3,110,383,0.2
TOLO2,165,383,-1
MGLYOX,211,383,0.4
GLYOX,215,383,0.6
HO2,237,383,1
NO,239,383,-1
NO2,240,383,1
TOLO2,165,384,-1
MGLYOX,211,384,0.4
GLYOX,215,384,0.6
HCHO,231,384,1
CH3O2,235,384,-1
HO2,237,384,2
BIGALD2,64,385,0.2
BIGALD1,79,385,0.2
BIGALD3,110,385,0.2
TOLO2,165,385,-1
CO2,183,385,1
MGLYOX,211,385,0.4
GLYOX,215,385,0.6
CH3CO3,227,385,-1
CH3O2,235,385,1
HO2,237,385,1
TOLOOH,122,386,-1
TOLO2,165,386,1
OH,234,386,-1
BZOOH,39,387,1
BZOO,141,387,-1
HO2,237,387,-1
BZALD,57,388,1
BZOO,141,388,-1
HO2,237,388,1
NO,239,388,-1
NO2,240,388,1
BZALD,57,389,1
BZOO,141,389,-1
HCHO,231,389,1
CH3O2,235,389,-1
HO2,237,389,2
BZALD,57,390,1
BZOO,141,390,-1
CO2,183,390,1
CH3CO3,227,390,-1
CH3O2,235,390,1
HO2,237,390,1
BZOOH,39,391,-1
BZOO,141,391,1
OH,234,391,-1
BZALD,57,392,-1
ACBZO2,146,392,1
OH,234,392,-1
PBZNIT,25,393,1
ACBZO2,146,393,-1
NO2,240,393,-1
PBZNIT,25,394,-1
ACBZO2,146,394,1
NO2,240,394,1
ACBZO2,146,395,-1
C6H5O2,177,395,1
NO,239,395,-1
NO2,240,395,1
ACBZO2,146,396,-1
C6H5O2,177,396,0.4
OH,234,396,0.4
HO2,237,396,-1
ACBZO2,146,397,-1
C6H5O2,177,397,1
HCHO,231,397,1
CH3O2,235,397,-1
HO2,237,397,1
ACBZO2,146,398,-1
C6H5O2,177,398,1
CO2,183,398,1
CH3CO3,227,398,-1
CH3O2,235,398,1
LXYL,34,399,-1
TEPOMUC,35,399,0.23
XYLOL,83,399,0.15
BZOO,141,399,0.06
XYLENO2,166,399,0.56
OH,234,399,-1
HO2,237,399,0.38
CATECHOL,69,400,0.63
XYLOL,83,400,-1
C6H5O,105,400,0.07
XYLOLO2,162,400,0.3
OH,234,400,-1
HO2,237,400,0.63
XYLOL,83,401,-1
C6H5O,105,401,0.39
PHENO2,161,401,0.61
HNO3,230,401,0.49
NO3,236,401,-1
XYLOLO2,162,402,-1
MGLYOX,211,402,0.51
GLYOX,215,402,0.17
HO2,237,402,1
NO,239,402,-1
NO2,240,402,1
XYLOLOOH,42,403,1
XYLOLO2,162,403,-1
HO2,237,403,-1
XYLOLO2,162,404,-1
MGLYOX,211,404,0.51
GLYOX,215,404,0.17
HCHO,231,404,1
CH3O2,235,404,-1
HO2,237,404,2
XYLOLO2,162,405,-1
CO2,183,405,1
MGLYOX,211,405,0.51
GLYOX,215,405,0.17
CH3CO3,227,405,-1
CH3O2,235,405,1
HO2,237,405,1
XYLOLOOH,42,406,-1
XYLOLO2,162,406,1
OH,234,406,-1
XYLENOOH,41,407,1
XYLENO2,166,407,-1
HO2,237,407,-1
BIGALD2,64,408,0.2
BIGALD1,79,408,0.06
BIGALD4,80,408,0.21
BIGALD3,110,408,0.15
XYLENO2,166,408,-1
MGLYOX,211,408,0.54
GLYOX,215,408,0.34
HO2,237,408,1
NO,239,408,-1
NO2,240,408,1
BIGALD2,64,409,0.2
BIGALD1,79,409,0.06
BIGALD4,80,409,0.21
BIGALD3,110,409,0.15
XYLENO2,166,409,-1
MGLYOX,211,409,0.54
GLYOX,215,409,0.34
HCHO,231,409,1
CH3O2,235,409,-1
HO2,237,409,2
BIGALD2,64,410,0.2
BIGALD1,79,410,0.06
BIGALD4,80,410,0.21
BIGALD3,110,410,0.15
XYLENO2,166,410,-1
CO2,183,410,1
MGLYOX,211,410,0.54
GLYOX,215,410,0.34
CH3CO3,227,410,-1
CH3O2,235,410,1
HO2,237,410,1
XYLENOOH,41,411,-1
XYLENO2,166,411,1
OH,234,411,-1
APINENE,152,412,-1
TERPO2,181,412,1
OH,234,412,-1
BPINENE,153,413,-1
TERPO2,181,413,1
OH,234,413,-1
LIMON,156,414,-1
TERPO2,181,414,1
OH,234,414,-1
MYRC,157,415,-1
TERPO2,181,415,1
OH,234,415,-1
BCARY,155,416,-1
TERPO2,181,416,1
OH,234,416,-1
ELVOC,81,417,0.07
BIGALKANE,137,417,0.05
APINENE,152,417,-1
HCOOH,154,417,0.05
TERPROD2,172,417,0.27
CO2,183,417,0.27
CH3COCH3,184,417,0.52
TERPROD1,199,417,0.39
CH3COCH2O2,204,417,0.06
CO,205,417,0.23
CH3CO3,227,417,0.06
HCHO,231,417,0.34
OH,234,417,0.63
HO2,237,417,0.57
O3,243,417,-1
BIGALKANE,137,418,0.05
BPINENE,153,418,-1
HCOOH,154,418,0.05
TERPROD2,172,418,0.3
CO2,183,418,0.27
CH3COCH3,184,418,0.52
TERPROD1,199,418,0.43
CH3COCH2O2,204,418,0.06
CO,205,418,0.23
CH3CO3,227,418,0.06
HCHO,231,418,0.34
OH,234,418,0.63
HO2,237,418,0.57
O3,243,418,-1
ELVOC,81,419,0.07
BIGALKANE,137,419,0.05
HCOOH,154,419,0.05
LIMON,156,419,-1
TERPROD2,172,419,0.27
CO2,183,419,0.27
CH3COCH3,184,419,0.52
TERPROD1,199,419,0.39
CH3COCH2O2,204,419,0.06
CO,205,419,0.23
CH3CO3,227,419,0.06
HCHO,231,419,0.34
OH,234,419,0.63
HO2,237,419,0.57
O3,243,419,-1
BIGALKANE,137,420,0.05
HCOOH,154,420,0.05
MYRC,157,420,-1
TERPROD2,172,420,0.3
CO2,183,420,0.27
CH3COCH3,184,420,0.52
TERPROD1,199,420,0.43
CH3COCH2O2,204,420,0.06
CO,205,420,0.23
CH3CO3,227,420,0.06
HCHO,231,420,0.34
OH,234,420,0.63
HO2,237,420,0.57
O3,243,420,-1
BIGALKANE,137,421,0.05
HCOOH,154,421,0.05
BCARY,155,421,-1
TERPROD2,172,421,0.45
CO2,183,421,0.27
CH3COCH3,184,421,0.52
TERPROD1,199,421,0.645
CH3COCH2O2,204,421,0.06
CO,205,421,0.23
CH3CO3,227,421,0.06
HCHO,231,421,0.34
OH,234,421,0.63
HO2,237,421,0.57
O3,243,421,-1
APINENE,152,422,-1
NTERPO2,186,422,1
NO3,236,422,-1
BPINENE,153,423,-1
NTERPO2,186,423,1
NO3,236,423,-1
LIMON,156,424,-1
NTERPO2,186,424,1
NO3,236,424,-1
MYRC,157,425,-1
NTERPO2,186,425,1
NO3,236,425,-1
BCARY,155,426,-1
NTERPO2,186,426,1
TERPROD1,199,426,0.5
NO3,236,426,-1
TERPNO3,82,427,0.26
TERPO2,181,427,-1
CH3COCH3,184,427,0.045
TERPROD1,199,427,0.695
HCHO,231,427,0.36
HO2,237,427,0.74
NO,239,427,-1
NO2,240,427,0.74
TERPOOH,102,428,1
TERPO2,181,428,-1
HO2,237,428,-1
TERPO2,181,429,-1
CH3COCH3,184,429,0.05
CH3OH,194,429,0.25
TERPROD1,199,429,0.945
HCHO,231,429,1.15
CH3O2,235,429,-1
HO2,237,429,1
TERPO2,181,430,-1
CO2,183,430,1
CH3COCH3,184,430,0.05
TERPROD1,199,430,0.945
CH3CO3,227,430,-1
HCHO,231,430,0.4
CH3O2,235,430,1
HO2,237,430,1
TERPOOH,102,431,-1
TERPO2,181,431,1
H2O,228,431,1
OH,234,431,-1
TERP2O2,192,432,1
TERPROD1,199,432,-1
OH,234,432,-1
NTERPO2,186,433,0.5
TERP2O2,192,433,0.5
TERPROD1,199,433,-1
NO3,236,433,-1
NO2,240,433,0.5
TERPNO3,82,434,-1
TERPROD1,199,434,1
H2O,228,434,1
OH,234,434,-1
NO2,240,434,1
TERPNO3,82,435,0.1
TERPROD2,172,435,0.9
CO2,183,435,0.9
CH3COCH3,184,435,0.27
TERP2O2,192,435,-1
CO,205,435,0.225
HOCH2CHO,222,435,0.225
HCHO,231,435,0.34
HO2,237,435,0.9
NO,239,435,-1
NO2,240,435,0.9
TERP2OOH,130,436,1
TERP2O2,192,436,-1
HO2,237,436,-1
TERPROD2,172,437,1
CO2,183,437,0.5
CH3COCH3,184,437,0.15
TERP2O2,192,437,-1
CH3OH,194,437,0.25
CO,205,437,0.125
HOCH2CHO,222,437,0.125
HCHO,231,437,0.93
CH3O2,235,437,-1
HO2,237,437,1
TERPROD2,172,438,1
CO2,183,438,2
CH3COCH3,184,438,0.27
TERP2O2,192,438,-1
CO,205,438,0.225
HOCH2CHO,222,438,0.225
CH3CO3,227,438,-1
HCHO,231,438,0.34
CH3O2,235,438,1
HO2,237,438,1
TERP2OOH,130,439,-1
TERP2O2,192,439,1
H2O,228,439,1
OH,234,439,-1
TERPROD2,172,440,-1
CO2,183,440,1.8
CH3COCH3,184,440,0.5
CH3COCH2O2,204,440,0.15
CO,205,440,0.7
CH3CO3,227,440,0.65
HCHO,231,440,0.68
OH,234,440,-1
HO2,237,440,0.2
NTERPNO3,96,441,0.26
NTERPO2,186,441,-1
TERPROD1,199,441,0.74
NO,239,441,-1
NO2,240,441,1.48
NTERPNO3,96,442,1
NTERPO2,186,442,-1
HO2,237,442,-1
NTERPNO3,96,443,0.5
NTERPO2,186,443,-1
CH3OH,194,443,0.25
TERPROD1,199,443,0.5
HCHO,231,443,0.75
CH3O2,235,443,-1
HO2,237,443,0.5
NO2,240,443,0.5
CO2,183,444,1
NTERPO2,186,444,-1
TERPROD1,199,444,1
CH3CO3,227,444,-1
CH3O2,235,444,1
NO2,240,444,1
NTERPO2,186,445,-1
TERPROD1,199,445,1
NO3,236,445,-1
NO2,240,445,2
NTERPNO3,96,446,-1
TERPROD1,199,446,1
H2O,228,446,1
OH,234,446,-1
NO2,240,446,1
ELVOC,81,447,-1
TERPROD1,199,447,1
OH,234,447,-1
HO2,237,447,1
N2O,61,448,-1
NO,239,448,2
O1D,245,448,-1
N2,55,449,1
N2O,61,449,-1
O2,242,449,1
O1D,245,449,-1
O2,242,450,2
O3,243,450,-1
O1D,245,450,-1
CFCl3,12,451,-1
COFCL,48,451,1
Cl,232,451,2
O1D,245,451,-1
CF2Cl2,11,452,-1
COF2,46,452,1
Cl,232,452,2
O1D,245,452,-1
CFC113,22,453,-1
COF2,46,453,1
COFCL,48,453,1
Cl,232,453,2
O1D,245,453,-1
CFC114,15,454,-1
COF2,46,454,2
Cl,232,454,2
O1D,245,454,-1
CFC115,23,455,-1
COF2,46,455,2
F,142,455,1
Cl,232,455,1
O1D,245,455,-1
COF2,46,456,1
HCFC22,58,456,-1
Cl,232,456,1
O1D,245,456,-1
HCFC141B,47,457,-1
COFCL,48,457,1
Cl,232,457,1
O1D,245,457,-1
COF2,46,458,1
HCFC142B,49,458,-1
Cl,232,458,1
O1D,245,458,-1
CCl4,10,459,-1
Cl,232,459,4
O1D,245,459,-1
CH3Br,107,460,-1
Br,238,460,1
O1D,245,460,-1
CF2ClBr,20,461,-1
COF2,46,461,1
Cl,232,461,1
Br,238,461,1
O1D,245,461,-1
CF3Br,21,462,-1
COF2,46,462,1
F,142,462,1
Br,238,462,1
O1D,245,462,-1
H1202,16,463,-1
COF2,46,463,1
Br,238,463,2
O1D,245,463,-1
H2402,17,464,-1
COF2,46,464,2
Br,238,464,2
O1D,245,464,-1
CHBr3,76,465,-1
Br,238,465,3
O1D,245,465,-1
CH2Br2,90,466,-1
Br,238,466,2
O1D,245,466,-1
COF2,46,467,-1
F,142,467,2
O1D,245,467,-1
COFCL,48,468,-1
F,142,468,1
Cl,232,468,1
O1D,245,468,-1
CH4,213,469,-1
OH,234,469,1
CH3O2,235,469,1
O1D,245,469,-1
CH4,213,470,-1
HCHO,231,470,1
HO2,237,470,1
H,244,470,1
O1D,245,470,-1
H2,190,471,1
CH4,213,471,-1
HCHO,231,471,1
O1D,245,471,-1
H2,190,472,-1
OH,234,472,1
H,244,472,1
O1D,245,472,-1
Cl,232,473,1
HCl,233,473,-1
OH,234,473,1
O1D,245,473,-1
HBr,135,474,-1
OH,234,474,1
Br,238,474,1
O1D,245,474,-1
HCN,54,475,-1
CO,205,475,1
OH,234,475,1
NO,239,475,1
O1D,245,475,-1
ClO,214,476,1
Cl,232,476,-1
O2,242,476,1
O3,243,476,-1
H2,190,477,-1
Cl,232,477,-1
HCl,233,477,1
H,244,477,1
H2O2,160,478,-1
Cl,232,478,-1
HCl,233,478,1
HO2,237,478,1
Cl,232,479,-1
HCl,233,479,1
HO2,237,479,-1
O2,242,479,1
ClO,214,480,1
Cl,232,480,-1
OH,234,480,1
HO2,237,480,-1
Cl2O2,8,481,-1
ClO,214,481,2
ClO,214,482,-1
Cl,232,482,1
O3P,241,482,-1
O2,242,482,1
ClO,214,483,-1
Cl,232,483,1
OH,234,483,-1
HO2,237,483,1
ClO,214,484,-1
HCl,233,484,1
OH,234,484,-1
O2,242,484,1
HOCl,138,485,1
ClO,214,485,-1
HO2,237,485,-1
O2,242,485,1
ClO,214,486,-1
Cl,232,486,1
NO,239,486,-1
NO2,240,486,1
ClNO3,147,487,1
ClO,214,487,-1
NO2,240,487,-1
ClO,214,488,-2
Cl,232,488,2
O2,242,488,1
Cl2,28,489,1
ClO,214,489,-2
O2,242,489,1
OClO,18,490,1
ClO,214,490,-2
Cl,232,490,1
Cl2O2,8,491,1
ClO,214,491,-2
H2O,228,492,1
Cl,232,492,1
HCl,233,492,-1
OH,234,492,-1
Cl,232,493,1
HCl,233,493,-1
OH,234,493,1
O3P,241,493,-1
HOCl,138,494,-1
ClO,214,494,1
OH,234,494,1
O3P,241,494,-1
HOCl,138,495,-1
ClO,214,495,1
Cl,232,495,-1
HCl,233,495,1
HOCl,138,496,-1
ClO,214,496,1
H2O,228,496,1
OH,234,496,-1
ClNO3,147,497,-1
ClO,214,497,1
NO3,236,497,1
O3P,241,497,-1
HOCl,138,498,1
ClNO3,147,498,-1
OH,234,498,-1
NO3,236,498,1
Cl2,28,499,1
ClNO3,147,499,-1
Cl,232,499,-1
NO3,236,499,1
BrO,229,500,1
Br,238,500,-1
O2,242,500,1
O3,243,500,-1
HBr,135,501,1
HO2,237,501,-1
Br,238,501,-1
O2,242,501,1
BrNO2,19,502,0.15
BrONO,45,502,0.85
Br,238,502,-1
NO2,240,502,-1
BrONO,45,503,-1
Br,238,503,1
NO2,240,503,1
BrO,229,504,-1
Br,238,504,1
O3P,241,504,-1
O2,242,504,1
BrO,229,505,-1
OH,234,505,-1
HO2,237,505,1
Br,238,505,1
HOBr,150,506,1
BrO,229,506,-1
HO2,237,506,-1
O2,242,506,1
BrO,229,507,-1
Br,238,507,1
NO,239,507,-1
NO2,240,507,1
BrNO3,131,508,1
BrO,229,508,-1
NO2,240,508,-1
OClO,18,509,1
ClO,214,509,-1
BrO,229,509,-1
Br,238,509,1
ClO,214,510,-1
BrO,229,510,-1
Cl,232,510,1
Br,238,510,1
O2,242,510,1
BrCl,43,511,1
ClO,214,511,-1
BrO,229,511,-1
O2,242,511,1
BrO,229,512,-2
Br,238,512,2
O2,242,512,1
Br2,60,513,1
BrO,229,513,-2
O2,242,513,1
HBr,135,514,-1
H2O,228,514,1
OH,234,514,-1
Br,238,514,1
HBr,135,515,-1
OH,234,515,1
Br,238,515,1
O3P,241,515,-1
HOBr,150,516,-1
BrO,229,516,1
OH,234,516,1
O3P,241,516,-1
BrNO3,131,517,-1
BrO,229,517,1
NO3,236,517,1
O3P,241,517,-1
Br2,60,518,1
BrNO3,131,518,-1
NO3,236,518,1
Br,238,518,-1
Br2,60,519,-1
HOBr,150,519,1
OH,234,519,-1
Br,238,519,1
HF,6,520,1
F,142,520,-1
H2O,228,520,-1
OH,234,520,1
HF,6,521,1
F,142,521,-1
H2,190,521,-1
H,244,521,1
HF,6,522,1
F,142,522,-1
CH4,213,522,-1
CH3O2,235,522,1
HF,6,523,1
F,142,523,-1
HNO3,230,523,-1
NO3,236,523,1
CO,205,524,1
HCHO,231,524,-1
Cl,232,524,-1
HCl,233,524,1
HO2,237,524,1
CH4,213,525,-1
Cl,232,525,-1
HCl,233,525,1
CH3O2,235,525,1
CH3CN,78,526,-1
CO,205,526,1
HCHO,231,526,1
Cl,232,526,-1
HCl,233,526,1
NO,239,526,1
C2H2,66,527,-1
CO,205,527,1.8
GLYOX,215,527,0.1
Cl,232,527,-0.9
HCl,233,527,0.9
HO2,237,527,0.9
C2H4,126,528,-1
CO,205,528,2
Cl,232,528,-1
HCl,233,528,1
HO2,237,528,1
C2H6,56,529,-1
C2H5O2,180,529,1
Cl,232,529,-1
HCl,233,529,1
CO,205,530,0.5
ClO,214,530,0.5
HCHO,231,530,0.5
Cl,232,530,-1
HCl,233,530,0.5
OH,234,530,0.5
CH3O2,235,530,-1
HO2,237,530,1
CH3OH,194,531,-1
HCHO,231,531,1
Cl,232,531,-1
HCl,233,531,1
HO2,237,531,1
CH3OOH,125,532,-1
HCHO,231,532,1
Cl,232,532,-1
HCl,233,532,1
OH,234,532,1
CH3CHO,203,533,-1
CH3CO3,227,533,1
Cl,232,533,-1
HCl,233,533,1
GLYOX,215,534,0.35
HOCH2CHO,222,534,-1
HOCH2CO3,225,534,0.65
Cl,232,534,-1
HCl,233,534,1
HO2,237,534,0.35
GLYOX,215,535,-1
HCOCO3,226,535,1
Cl,232,535,-1
HCl,233,535,1
C3H8,52,536,-1
C3H7O2,169,536,1
Cl,232,536,-1
HCl,233,536,1
CH3COCH3,184,537,-1
CH3COCH2O2,204,537,1
Cl,232,537,-1
HCl,233,537,1
ACETOL,210,538,-1
MGLYOX,211,538,1
Cl,232,538,-1
HCl,233,538,1
HO2,237,538,1
BIGALKANE,137,539,-1
ALKO2,202,539,1
Cl,232,539,-1
HCl,233,539,1
MEK,143,540,-1
LMEKO2,187,540,1
Cl,232,540,-1
HCl,233,540,1
ClO,214,541,-1
HCHO,231,541,1
Cl,232,541,1
CH3O2,235,541,-1
HO2,237,541,1
HBr,135,542,1
CO,205,542,1
HCHO,231,542,-1
HO2,237,542,1
Br,238,542,-1
HBr,135,543,1
CH3CHO,203,543,-1
CH3CO3,227,543,1
Br,238,543,-1
HOBr,150,544,1
CO,205,544,1
BrO,229,544,-1
OH,234,544,1
CH3O2,235,544,-1
HO2,237,544,1
H2SO4,3,545,1
SO2,37,545,-1
OH,234,545,-1
HO2,237,545,1
CH3SO2,108,546,1
DMS,168,546,-1
HCHO,231,546,1
OH,234,546,-1
DMSO,62,547,1
DMS,168,547,-1
OH,234,547,-1
HO2,237,547,1
CH3SO2,108,548,1
DMS,168,548,-1
HNO3,230,548,1
HCHO,231,548,1
NO3,236,548,-1
CH3SO2,108,549,1
DMS,168,549,-1
HCHO,231,549,1
Cl,232,549,-1
HCl,233,549,1
CH3SO2,108,550,1
HBr,135,550,1
DMS,168,550,-1
HCHO,231,550,1
Br,238,550,-1
DMSO,62,551,1
DMS,168,551,-1
BrO,229,551,-1
Br,238,551,1
CH3SO3H,2,552,0.4
SO2,37,552,0.6
DMSO,62,552,-1
HCHO,231,552,1
OH,234,552,-1
CH3O2,235,552,0.6
HO2,237,552,0.4
SO2,37,553,1
CH3SO2,108,553,-1
CH3O2,235,553,1
CH3SO3,14,554,1
CH3SO2,108,554,-1
O3,243,554,-1
CH3SO3H,2,555,1
CH3SO3,14,555,-1
HO2,237,555,-1
CH3Br,107,556,-1
H2O,228,556,1
OH,234,556,-1
HO2,237,556,1
Br,238,556,1
CH3Br,107,557,-1
Cl,232,557,-1
HCl,233,557,1
HO2,237,557,1
Br,238,557,1
CH2Br2,90,558,-1
H2O,228,558,1
OH,234,558,-1
Br,238,558,2
CHBr3,76,559,-1
OH,234,559,-1
Br,238,559,3
CH2Br2,90,560,-1
Cl,232,560,-1
HCl,233,560,1
Br,238,560,2
CHBr3,76,561,-1
Cl,232,561,-1
HCl,233,561,1
Br,238,561,3
CH3Cl,70,562,-1
CO,205,562,1
Cl,232,562,-1
HCl,233,562,2
HO2,237,562,1
CH3Cl,70,563,-1
CO,205,563,1
H2O,228,563,1
HCl,233,563,1
OH,234,563,-1
HO2,237,563,1
CH3CCl3,13,564,-1
H2O,228,564,1
Cl,232,564,3
OH,234,564,-1
COF2,46,565,1
HCFC22,58,565,-1
H2O,228,565,1
Cl,232,565,1
OH,234,565,-1
HCFC141B,47,566,-1
COFCL,48,566,1
Cl,232,566,1
OH,234,566,-1
COF2,46,567,1
HCFC142B,49,567,-1
Cl,232,567,1
OH,234,567,-1
PRODUCTS,4,568,1
HNO3,230,568,-1
PRODUCTS,4,569,1
N2O5,36,569,-1
N2O5,36,570,-1
HNO3,230,570,2
HOCl,138,571,1
ClNO3,147,571,-1
HNO3,230,571,1
BrNO3,131,572,-1
HOBr,150,572,1
HNO3,230,572,1
Cl2,28,573,1
ClNO3,147,573,-1
HNO3,230,573,1
HCl,233,573,-1
Cl2,28,574,1
HOCl,138,574,-1
H2O,228,574,1
HCl,233,574,-1
BrCl,43,575,1
HOBr,150,575,-1
H2O,228,575,1
HCl,233,575,-1
O2,242,576,1
O3,243,576,-1
O1D,245,576,1
O3P,241,577,1
O2,242,577,1
O3,243,577,-1
H2O2,160,578,-1
OH,234,578,2
N2,55,579,1
N2O,61,579,-1
O1D,245,579,1
N,123,580,1
NO,239,580,-1
O3P,241,580,1
NO,239,581,1
NO2,240,581,-1
O3P,241,581,1
NO3,236,582,-1
NO2,240,582,1
O3P,241,582,1
NO3,236,583,-1
NO,239,583,1
O2,242,583,1
HNO3,230,584,-1
OH,234,584,1
NO2,240,584,1
HONO,44,585,-1
OH,234,585,1
NO,239,585,1
HNO4,89,586,-1
OH,234,586,1
NO3,236,586,1
HNO4,89,587,-1
HO2,237,587,1
NO2,240,587,1
N2O5,36,588,-1
NO3,236,588,1
NO2,240,588,1
CO2,183,589,-1
CO,205,589,1
O3P,241,589,1
CH4,213,590,-1
CH3O2,235,590,1
H,244,590,1
CO2,183,591,0.44
H2,190,591,1.44
CO,205,591,0.38
CH4,213,591,-1
H2O,228,591,0.05
HCHO,231,591,0.18
OH,234,591,0.66
O3P,241,591,0.18
CO,205,592,1
HCHO,231,592,-1
H,244,592,2
H2,190,593,1
CO,205,593,1
HCHO,231,593,-1
CH3OOH,125,594,-1
HCHO,231,594,1
OH,234,594,1
H,244,594,1
CH3O2NO2,53,595,-1
HCHO,231,595,1
NO3,236,595,1
HO2,237,595,1
CH3O2NO2,53,596,-1
CH3O2,235,596,1
NO2,240,596,1
CH3CHO,203,597,-1
CO,205,597,1
CH3O2,235,597,1
HO2,237,597,1
CH3CO3H,93,598,-1
CO2,183,598,1
OH,234,598,1
CH3O2,235,598,1
C2H5OOH,75,599,-1
CH3CHO,203,599,1
OH,234,599,1
HO2,237,599,1
PAN,98,600,-1
CO2,183,600,0.4
CH3CO3,227,600,0.6
CH3O2,235,600,0.4
NO3,236,600,0.4
NO2,240,600,0.6
EOOH,24,601,-1
HOCH2CH2O,112,601,1
OH,234,601,1
CO,205,602,2
GLYOX,215,602,-1
HO2,237,602,2
CO,205,603,1
HOCH2CHO,222,603,-1
HCHO,231,603,1
HO2,237,603,2
HOCH2CO3H,87,604,-1
CO2,183,604,1
HCHO,231,604,1
OH,234,604,1
HO2,237,604,1
HCOCO2H,127,605,-1
CO2,183,605,1
CO,205,605,1
HO2,237,605,2
HCOCO3H,128,606,-1
CO2,183,606,1
CO,205,606,1
OH,234,606,1
HO2,237,606,1
CH3COCH3,184,607,-1
CH3CO3,227,607,1
CH3O2,235,607,1
C3H7OOH,91,608,-1
CH3COCH3,184,608,0.82
CH3CHO,203,608,0.27
OH,234,608,1
HO2,237,608,1
HYPROPO2H,124,609,-1
CH3CHO,203,609,1
HCHO,231,609,1
OH,234,609,1
HO2,237,609,1
ACETOL,210,610,-1
CH3CO3,227,610,1
HCHO,231,610,1
HO2,237,610,1
CO,205,611,1
MGLYOX,211,611,-1
CH3CO3,227,611,1
HO2,237,611,1
HYPERACET,74,612,-1
CH3CO3,227,612,1
HCHO,231,612,1
OH,234,612,1
PR2O2HNO3,100,613,-1
NOA,164,613,0.83
CH3CHO,203,613,0.17
HCHO,231,613,0.17
OH,234,613,1
HO2,237,613,0.83
NOA,164,614,-1
CH3CO3,227,614,1
HCHO,231,614,1
NO2,240,614,1
MEK,143,615,-1
C2H5O2,180,615,1
CH3CO3,227,615,1
LMEKOOH,72,616,-1
CH3CHO,203,616,1
CH3CO3,227,616,1
OH,234,616,1
MEKNO3,40,617,-1
CH3CHO,203,617,1
CH3CO3,227,617,1
NO2,240,617,1
MACO3,193,618,0.5
CO,205,618,0.5
MACR,209,618,-1
CH3CO3,227,618,0.5
HCHO,231,618,0.5
HO2,237,618,1
MACROOH,136,619,-1
CO,205,619,1
ACETOL,210,619,1
OH,234,619,1
HO2,237,619,1
MACROH,182,620,-1
CO,205,620,1
ACETOL,210,620,1
H2O,228,620,1
HO2,237,620,2
MPAN,71,621,-1
MACO3,193,621,1
NO2,240,621,1
MACO3H,88,622,-1
CO2,183,622,1
CH3CO3,227,622,1
HCHO,231,622,1
OH,234,622,1
C3H6,159,623,0.5
CO,205,623,1
MVK,216,623,-1
CH3CO3,227,623,0.5
HCHO,231,623,0.5
HO2,237,623,0.5
LHMVKABOOH,171,624,-1
MGLYOX,211,624,0.3
HOCH2CHO,222,624,0.7
CH3CO3,227,624,0.7
HCHO,231,624,0.3
OH,234,624,1
HO2,237,624,0.3
MVKN,163,625,-1
HOCH2CHO,222,625,1
CH3CO3,227,625,1
NO2,240,625,1
MACRNO3,151,626,-1
CO,205,626,1
ACETOL,210,626,1
HO2,237,626,1
NO2,240,626,1
CO2H3CHO,201,627,-1
CO,205,627,1
MGLYOX,211,627,1
HO2,237,627,2
CO2H3CO3H,86,628,-1
CO2,183,628,1
MGLYOX,211,628,1
OH,234,628,1
HO2,237,628,1
BIACETOH,77,629,-1
HOCH2CO3,225,629,1
CH3CO3,227,629,1
ALKOOH,109,630,-1
MEK,143,630,0.8
CH3COCH3,184,630,0.25
CH3CHO,203,630,0.4
HCHO,231,630,0.25
OH,234,630,1
HO2,237,630,1
ALKNO3,99,631,-1
MEK,143,631,0.8
CH3COCH3,184,631,0.25
CH3CHO,203,631,0.4
HCHO,231,631,0.25
HO2,237,631,1
NO2,240,631,1
LISOPACOOH,103,632,-1
LHC4ACCHO,208,632,1
OH,234,632,1
HO2,237,632,1
LISOPACNO3,115,633,-1
