! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Representation of the mechanism as a bipartite species-reaction graph in CSV format
! 
! Generated by KPP-3.4.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
!        P.O. Sturm,  Univ. of Southern California, Los Angeles, CA, USA
! 
! File                 : jam_EdgeList.csv
! Equation file        : jam.kpp
! Output root filename : jam
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



species_index,reaction_index,source,target,directed_stoichiometric_value
240,147,R147,NO2,1
9,148,BIGENE,R148,-1
173,148,R148,ENEO2,1
234,148,OH,R148,-1
143,149,MEK,R149,-1
187,149,R149,LMEKO2,1
228,149,R149,H2O,1
234,149,OH,R149,-1
187,150,LMEKO2,R150,-1
203,150,R150,CH3CHO,1
227,150,R150,CH3CO3,1
239,150,NO,R150,-1
240,150,R150,NO2,1
40,151,R151,MEKNO3,1
187,151,LMEKO2,R151,-1
239,151,NO,R151,-1
72,152,R152,LMEKOOH,1
187,152,LMEKO2,R152,-1
237,152,HO2,R152,-1
77,153,R153,BIACETOH,0.5
187,153,LMEKO2,R153,-1
194,153,R153,CH3OH,0.5
203,153,R153,CH3CHO,0.3
210,153,R153,ACETOL,0.266
227,153,R153,CH3CO3,0.3
231,153,R153,HCHO,1
235,153,CH3O2,R153,-1
237,153,R153,HO2,0.3
242,153,R153,O2,0.3
183,154,R154,CO2,1
187,154,LMEKO2,R154,-1
203,154,R154,CH3CHO,1
227,154,CH3CO3,R154,-1
227,154,R154,CH3CO3,1
235,154,R154,CH3O2,1
72,155,LMEKOOH,R155,-1
187,155,R155,LMEKO2,1
228,155,R155,H2O,1
234,155,OH,R155,-1
173,156,ENEO2,R156,-1
184,156,R156,CH3COCH3,0.5
203,156,R156,CH3CHO,1
231,156,R156,HCHO,0.5
237,156,R156,HO2,1
239,156,NO,R156,-1
240,156,R156,NO2,1
124,157,R157,HYPROPO2H,1.333
173,157,ENEO2,R157,-1
237,157,HO2,R157,-1
242,157,R157,O2,1
173,158,ENEO2,R158,-1
184,158,R158,CH3COCH3,0.25
194,158,R158,CH3OH,0.5
203,158,R158,CH3CHO,0.5
210,158,R158,ACETOL,0.665
231,158,R158,HCHO,0.75
235,158,CH3O2,R158,-1
237,158,R158,HO2,1
173,159,ENEO2,R159,-1
183,159,R159,CO2,1
184,159,R159,CH3COCH3,0.5
203,159,R159,CH3CHO,1
227,159,CH3CO3,R159,-1
231,159,R159,HCHO,0.5
235,159,R159,CH3O2,1
237,159,R159,HO2,1
193,160,R160,MACO3,0.45
206,160,R160,MACRO2,0.55
209,160,MACR,R160,-1
234,160,OH,R160,-1
154,161,R161,HCOOH,0.03375
160,161,R161,H2O2,0.12375
205,161,R161,CO,0.82
209,161,MACR,R161,-1
211,161,R161,MGLYOX,0.59
227,161,R161,CH3CO3,0.41
231,161,R161,HCHO,0.55625
234,161,R161,OH,0.82
237,161,R161,HO2,0.41
243,161,O3,R161,-1
193,162,R162,MACO3,1
209,162,MACR,R162,-1
230,162,R162,HNO3,1
236,162,NO3,R162,-1
129,163,R163,MACO2H,0.1
183,163,R163,CO2,0.9
193,163,MACO3,R163,-1
205,163,R163,CO,0.585
227,163,R163,CH3CO3,0.315
231,163,R163,HCHO,1.9
235,163,CH3O2,R163,-1
235,163,R163,CH3O2,0.585
237,163,R163,HO2,0.9
183,164,R164,CO2,2
193,164,MACO3,R164,-1
205,164,R164,CO,0.65
227,164,CH3CO3,R164,-1
227,164,R164,CH3CO3,0.35
231,164,R164,HCHO,1
235,164,R164,CH3O2,1.65
88,165,R165,MACO3H,0.41
129,165,R165,MACO2H,0.15
183,165,R165,CO2,0.44
193,165,MACO3,R165,-1
205,165,R165,CO,0.286
227,165,R165,CH3CO3,0.154
231,165,R165,HCHO,0.44
234,165,R165,OH,0.44
235,165,R165,CH3O2,0.286
237,165,HO2,R165,-1
242,165,R165,O2,0.41
243,165,R165,O3,0.15
183,166,R166,CO2,1
193,166,MACO3,R166,-1
205,166,R166,CO,0.65
227,166,R166,CH3CO3,0.35
231,166,R166,HCHO,1
235,166,R166,CH3O2,0.65
239,166,NO,R166,-1
240,166,R166,NO2,1
183,167,R167,CO2,1
193,167,MACO3,R167,-1
205,167,R167,CO,0.65
227,167,R167,CH3CO3,0.35
231,167,R167,HCHO,1
235,167,R167,CH3O2,0.65
236,167,NO3,R167,-1
240,167,R167,NO2,1
71,168,R168,MPAN,1
193,168,MACO3,R168,-1
240,168,NO2,R168,-1
182,169,R169,MACROH,0.25
205,169,R169,CO,0.75
206,169,MACRO2,R169,-1
210,169,R169,ACETOL,0.75
231,169,R169,HCHO,1
235,169,CH3O2,R169,-1
237,169,R169,HO2,1.5
242,169,R169,O2,0.25
183,170,R170,CO2,1
205,170,R170,CO,0.85
206,170,MACRO2,R170,-1
210,170,R170,ACETOL,0.85
211,170,R170,MGLYOX,0.15
227,170,CH3CO3,R170,-1
231,170,R170,HCHO,0.15
235,170,R170,CH3O2,1
237,170,R170,HO2,1
205,171,R171,CO,0.85
206,171,MACRO2,R171,-1
210,171,R171,ACETOL,0.85
211,171,R171,MGLYOX,0.15
231,171,R171,HCHO,0.15
237,171,R171,HO2,1
239,171,NO,R171,-1
240,171,R171,NO2,1
151,172,R172,MACRNO3,1
206,172,MACRO2,R172,-1
239,172,NO,R172,-1
205,173,R173,CO,0.85
206,173,MACRO2,R173,-1
210,173,R173,ACETOL,0.85
211,173,R173,MGLYOX,0.15
231,173,R173,HCHO,0.15
236,173,NO3,R173,-1
237,173,R173,HO2,1
240,173,R173,NO2,1
136,174,R174,MACROOH,0.6
205,174,R174,CO,0.4
206,174,MACRO2,R174,-1
210,174,R174,ACETOL,0.4
234,174,R174,OH,0.4
237,174,HO2,R174,-1
237,174,R174,HO2,0.4
205,175,R175,CO,1
206,175,MACRO2,R175,-1
210,175,R175,ACETOL,1
234,175,R175,OH,1
136,176,MACROOH,R176,-1
205,176,R176,CO,1
210,176,R176,ACETOL,1
228,176,R176,H2O,1
234,176,OH,R176,-1
234,176,R176,OH,1
182,177,MACROH,R177,-1
183,177,R177,CO2,1
210,177,R177,ACETOL,1
228,177,R177,H2O,1
234,177,OH,R177,-1
237,177,R177,HO2,1
71,178,MPAN,R178,-1
193,178,R178,MACO3,1
240,178,R178,NO2,1
71,179,MPAN,R179,-1
205,179,R179,CO,1
210,179,R179,ACETOL,1
234,179,OH,R179,-1
240,179,R179,NO2,1
129,180,MACO2H,R180,-1
183,180,R180,CO2,1
227,180,R180,CH3CO3,1
228,180,R180,H2O,1
231,180,R180,HCHO,1
234,180,OH,R180,-1
88,181,MACO3H,R181,-1
193,181,R181,MACO3,1
228,181,R181,H2O,1
234,181,OH,R181,-1
216,182,MVK,R182,-1
218,182,R182,LHMVKABO2,1
234,182,OH,R182,-1
154,183,R183,HCOOH,0.85
205,183,R183,CO,0.15
211,183,R183,MGLYOX,0.85
216,183,MVK,R183,-1
227,183,R183,CH3CO3,0.15
231,183,R183,HCHO,0.15
234,183,R183,OH,0.15
243,183,O3,R183,-1
77,184,R184,BIACETOH,0.175
182,184,R184,MACROH,0.25
194,184,R184,CH3OH,0.25
201,184,R184,CO2H3CHO,0.075
211,184,R184,MGLYOX,0.15
218,184,LHMVKABO2,R184,-1
222,184,R184,HOCH2CHO,0.35
227,184,R184,CH3CO3,0.35
231,184,R184,HCHO,0.9
235,184,CH3O2,R184,-1
237,184,R184,HO2,0.65
183,185,R185,CO2,1
211,185,R185,MGLYOX,0.3
218,185,LHMVKABO2,R185,-1
222,185,R185,HOCH2CHO,0.7
227,185,CH3CO3,R185,-1
227,185,R185,CH3CO3,0.7
231,185,R185,HCHO,0.3
235,185,R185,CH3O2,1
237,185,R185,HO2,0.3
171,186,R186,LHMVKABOOH,0.34
218,186,LHMVKABO2,R186,-1
222,186,R186,HOCH2CHO,0.66
227,186,R186,CH3CO3,0.66
234,186,R186,OH,0.66
237,186,HO2,R186,-1
211,187,R187,MGLYOX,0.3
218,187,LHMVKABO2,R187,-1
222,187,R187,HOCH2CHO,0.7
227,187,R187,CH3CO3,0.7
231,187,R187,HCHO,0.3
237,187,R187,HO2,0.3
239,187,NO,R187,-1
240,187,R187,NO2,1
163,188,R188,MVKN,1
218,188,LHMVKABO2,R188,-1
239,188,NO,R188,-1
211,189,R189,MGLYOX,0.3
218,189,LHMVKABO2,R189,-1
222,189,R189,HOCH2CHO,0.7
227,189,R189,CH3CO3,0.7
231,189,R189,HCHO,0.3
236,189,NO3,R189,-1
237,189,R189,HO2,0.3
240,189,R189,NO2,1
163,190,MVKN,R190,-1
183,190,R190,CO2,1
211,190,R190,MGLYOX,1
228,190,R190,H2O,1
234,190,OH,R190,-1
237,190,R190,HO2,1
240,190,R190,NO2,1
151,191,MACRNO3,R191,-1
183,191,R191,CO2,1
210,191,R191,ACETOL,1
228,191,R191,H2O,1
234,191,OH,R191,-1
240,191,R191,NO2,1
77,192,R192,BIACETOH,0.7
171,192,LHMVKABOOH,R192,-1
201,192,R192,CO2H3CHO,0.3
228,192,R192,H2O,1
234,192,OH,R192,-1
234,192,R192,OH,1
174,193,R193,CO2H3CO3,1
201,193,CO2H3CHO,R193,-1
228,193,R193,H2O,1
234,193,OH,R193,-1
174,194,R194,CO2H3CO3,1
201,194,CO2H3CHO,R194,-1
230,194,R194,HNO3,1
236,194,NO3,R194,-1
174,195,CO2H3CO3,R195,-1
183,195,R195,CO2,1
211,195,R195,MGLYOX,1
231,195,R195,HCHO,1
235,195,CH3O2,R195,-1
237,195,R195,HO2,2
174,196,CO2H3CO3,R196,-1
183,196,R196,CO2,2
211,196,R196,MGLYOX,1
227,196,CH3CO3,R196,-1
235,196,R196,CH3O2,1
237,196,R196,HO2,1
86,197,R197,CO2H3CO3H,0.6
174,197,CO2H3CO3,R197,-1
183,197,R197,CO2,0.4
211,197,R197,MGLYOX,0.4
234,197,R197,OH,0.4
237,197,HO2,R197,-1
237,197,R197,HO2,0.4
174,198,CO2H3CO3,R198,-1
183,198,R198,CO2,1
211,198,R198,MGLYOX,1
237,198,R198,HO2,1
239,198,NO,R198,-1
240,198,R198,NO2,1
174,199,CO2H3CO3,R199,-1
183,199,R199,CO2,1
211,199,R199,MGLYOX,1
236,199,NO3,R199,-1
237,199,R199,HO2,1
240,199,R199,NO2,1
86,200,CO2H3CO3H,R200,-1
174,200,R200,CO2H3CO3,1
228,200,R200,H2O,1
234,200,OH,R200,-1
95,201,R201,LC5PAN1719,0.8
176,201,MALO2,R201,-1
240,201,NO2,R201,-1
176,202,MALO2,R202,-1
183,202,R202,CO2,0.4
201,202,R202,CO2H3CHO,0.6
205,202,R202,CO,0.4
215,202,R202,GLYOX,0.4
237,202,R202,HO2,1
239,202,NO,R202,-1
240,202,R202,NO2,1
176,203,MALO2,R203,-1
183,203,R203,CO2,0.16
201,203,R203,CO2H3CHO,0.84
205,203,R203,CO,0.16
215,203,R203,GLYOX,0.16
234,203,R203,OH,0.16
237,203,HO2,R203,-1
237,203,R203,HO2,1
176,204,MALO2,R204,-1
183,204,R204,CO2,0.4
201,204,R204,CO2H3CHO,0.6
205,204,R204,CO,0.4
215,204,R204,GLYOX,0.4
231,204,R204,HCHO,1
235,204,CH3O2,R204,-1
237,204,R204,HO2,2
176,205,MALO2,R205,-1
183,205,R205,CO2,1.4
201,205,R205,CO2H3CHO,0.6
205,205,R205,CO,0.4
215,205,R205,GLYOX,0.4
227,205,CH3CO3,R205,-1
235,205,R205,CH3O2,1
237,205,R205,HO2,1
185,206,MDIALO2,R206,-1
205,206,R206,CO,0.136
211,206,R206,MGLYOX,0.068
215,206,R206,GLYOX,0.068
234,206,R206,OH,0.4
235,206,R206,CH3O2,0.068
237,206,HO2,R206,-1
237,206,R206,HO2,0.332
185,207,MDIALO2,R207,-1
205,207,R207,CO,0.34
211,207,R207,MGLYOX,0.17
215,207,R207,GLYOX,0.17
235,207,R207,CH3O2,0.17
237,207,R207,HO2,0.83
239,207,NO,R207,-1
240,207,R207,NO2,1
5,208,R208,M,1
185,208,MDIALO2,R208,-1
240,208,NO2,R208,-1
185,209,MDIALO2,R209,-1
205,209,R209,CO,0.34
211,209,R209,MGLYOX,0.17
215,209,R209,GLYOX,0.17
231,209,R209,HCHO,1
235,209,CH3O2,R209,-1
235,209,R209,CH3O2,0.17
237,209,R209,HO2,1.83
183,210,R210,CO2,1
185,210,MDIALO2,R210,-1
205,210,R210,CO,0.34
211,210,R210,MGLYOX,0.17
215,210,R210,GLYOX,0.17
227,210,CH3CO3,R210,-1
235,210,R210,CH3O2,1.17
237,210,R210,HO2,0.83
137,211,BIGALKANE,R211,-1
202,211,R211,ALKO2,1
228,211,R211,H2O,1
234,211,OH,R211,-1
158,212,C5H8,R212,-1
217,212,R212,ISOPDO2,0.25
219,212,R212,LISOPACO2,0.4
223,212,R212,ISOPBO2,0.35
234,212,OH,R212,-1
129,213,R213,MACO2H,0.04125
154,213,R213,HCOOH,0.06875
158,213,C5H8,R213,-1
159,213,R213,C3H6,0.1275
160,213,R213,H2O2,0.11
183,213,R213,CO2,0.255
205,213,R213,CO,0.522
209,213,R213,MACR,0.32475
216,213,R213,MVK,0.244
218,213,R213,LHMVKABO2,0.054
227,213,R213,CH3CO3,0.1575
231,213,R213,HCHO,0.74975
234,213,R213,OH,0.27
235,213,R213,CH3O2,0.051
237,213,R213,HO2,0.2625
243,213,O3,R213,-1
158,214,C5H8,R214,-1
189,214,R214,NISOPO2,1
236,214,NO3,R214,-1
134,215,MBO,R215,-1
195,215,R215,MBOO2,1
234,215,OH,R215,-1
134,216,MBO,R216,-1
149,216,R216,IBUTALOH,0.9
154,216,R216,HCOOH,0.25
184,216,R216,CH3COCH3,0.1
205,216,R216,CO,0.35
231,216,R216,HCHO,0.5
234,216,R216,OH,0.06
237,216,R216,HO2,0.06
243,216,O3,R216,-1
134,217,MBO,R217,-1
197,217,R217,MBONO3O2,1
236,217,NO3,R217,-1
143,218,R218,MEK,0.8
184,218,R218,CH3COCH3,0.25
202,218,ALKO2,R218,-1
203,218,R218,CH3CHO,0.4
231,218,R218,HCHO,0.25
237,218,R218,HO2,1
239,218,NO,R218,-1
240,218,R218,NO2,1
99,219,R219,ALKNO3,1
202,219,ALKO2,R219,-1
239,219,NO,R219,-1
109,220,R220,ALKOOH,1
202,220,ALKO2,R220,-1
237,220,HO2,R220,-1
63,221,R221,ALKOH,0.25
143,221,R221,MEK,0.6
184,221,R221,CH3COCH3,0.1875
202,221,ALKO2,R221,-1
203,221,R221,CH3CHO,0.3
231,221,R221,HCHO,1.1875
235,221,CH3O2,R221,-1
237,221,R221,HO2,0.75
143,222,R222,MEK,0.8
183,222,R222,CO2,1
184,222,R222,CH3COCH3,0.25
202,222,ALKO2,R222,-1
203,222,R222,CH3CHO,0.4
227,222,CH3CO3,R222,-1
231,222,R222,HCHO,0.25
235,222,R222,CH3O2,1
237,222,R222,HO2,1
109,223,ALKOOH,R223,-1
202,223,R223,ALKO2,1
228,223,R223,H2O,1
234,223,OH,R223,-1
63,224,ALKOH,R224,-1
143,224,R224,MEK,1.25
228,224,R224,H2O,1
234,224,OH,R224,-1
237,224,R224,HO2,1
99,225,ALKNO3,R225,-1
143,225,R225,MEK,0.8
184,225,R225,CH3COCH3,0.25
203,225,R225,CH3CHO,0.4
231,225,R225,HCHO,0.25
234,225,OH,R225,-1
237,225,R225,HO2,1
240,225,R225,NO2,1
103,226,R226,LISOPACOOH,1
219,226,LISOPACO2,R226,-1
237,226,HO2,R226,-1
208,227,R227,LHC4ACCHO,0.977
210,227,R227,ACETOL,0.0277
211,227,R227,MGLYOX,0.0277
215,227,R227,GLYOX,0.0277
219,227,LISOPACO2,R227,-1
222,227,R227,HOCH2CHO,0.0277
237,227,R227,HO2,1
239,227,NO,R227,-1
240,227,R227,NO2,1
115,228,R228,LISOPACNO3,1
219,228,LISOPACO2,R228,-1
239,228,NO,R228,-1
208,229,R229,LHC4ACCHO,1
219,229,LISOPACO2,R229,-1
236,229,NO3,R229,-1
237,229,R229,HO2,1
240,229,R229,NO2,1
29,230,R230,ISOPAOH,0.25
194,230,R230,CH3OH,0.25
208,230,R230,LHC4ACCHO,0.75
219,230,LISOPACO2,R230,-1
231,230,R230,HCHO,0.75
235,230,CH3O2,R230,-1
237,230,R230,HO2,1
183,231,R231,CO2,1
208,231,R231,LHC4ACCHO,1
219,231,LISOPACO2,R231,-1
227,231,CH3CO3,R231,-1
235,231,R231,CH3O2,1
237,231,R231,HO2,1
140,232,R232,HPALD,1
219,232,LISOPACO2,R232,-1
237,232,R232,HO2,1
140,233,R233,HPALD,1
223,233,ISOPBO2,R233,-1
237,233,R233,HO2,1
140,234,R234,HPALD,1
217,234,ISOPDO2,R234,-1
237,234,R234,HO2,1
94,235,R235,LIEPOX,0.415
103,235,LISOPACOOH,R235,-1
208,235,R235,LHC4ACCHO,0.14
219,235,R235,LISOPACO2,0.03
221,235,R235,LISOPOOHO2,0.415
228,235,R235,H2O,0.03
234,235,OH,R235,-1
234,235,R235,OH,0.415
29,236,ISOPAOH,R236,-1
221,236,R236,LISOPOOHO2,1
234,236,OH,R236,-1
115,237,LISOPACNO3,R237,-1
220,237,R237,LISOPNO3O2,1
234,237,OH,R237,-1
94,238,LIEPOX,R238,-1
148,238,R238,LIECHO,0.71
179,238,R238,IEC1O2,0.29
228,238,R238,H2O,1
234,238,OH,R238,-1
237,238,R238,HO2,0.71
148,239,LIECHO,R239,-1
170,239,R239,LIECO3,1
228,239,R239,H2O,1
234,239,OH,R239,-1
148,240,LIECHO,R240,-1
170,240,R240,LIECO3,1
230,240,R240,HNO3,1
236,240,NO3,R240,-1
113,241,R241,LIECO3H,0.6
170,241,LIECO3,R241,-1
183,241,R241,CO2,0.4
206,241,R241,MACRO2,0.15
218,241,R241,LHMVKABO2,0.25
234,241,R241,OH,0.4
237,241,HO2,R241,-1
170,242,LIECO3,R242,-1
183,242,R242,CO2,1
206,242,R242,MACRO2,0.4
218,242,R242,LHMVKABO2,0.6
239,242,NO,R242,-1
240,242,R242,NO2,1
170,243,LIECO3,R243,-1
183,243,R243,CO2,1
206,243,R243,MACRO2,0.4
218,243,R243,LHMVKABO2,0.6
236,243,NO3,R243,-1
240,243,R243,NO2,1
113,244,LIECO3H,R244,-1
170,244,R244,LIECO3,1
228,244,R244,H2O,1
234,244,OH,R244,-1
113,245,R245,LIECO3H,1
179,245,IEC1O2,R245,-1
237,245,HO2,R245,-1
77,246,R246,BIACETOH,1
179,246,IEC1O2,R246,-1
231,246,R246,HCHO,1
237,246,R246,HO2,1
239,246,NO,R246,-1
240,246,R246,NO2,1
77,247,R247,BIACETOH,1
179,247,IEC1O2,R247,-1
231,247,R247,HCHO,1
236,247,NO3,R247,-1
237,247,R247,HO2,1
240,247,R247,NO2,1
120,248,R248,ISOPBOOH,1
223,248,ISOPBO2,R248,-1
237,248,HO2,R248,-1
216,249,R249,MVK,1
223,249,ISOPBO2,R249,-1
231,249,R249,HCHO,1
237,249,R249,HO2,1
239,249,NO,R249,-1
240,249,R249,NO2,1
97,250,R250,ISOPBNO3,1
223,250,ISOPBO2,R250,-1
239,250,NO,R250,-1
216,251,R251,MVK,1
223,251,ISOPBO2,R251,-1
231,251,R251,HCHO,1
236,251,NO3,R251,-1
237,251,R251,HO2,1
240,251,R251,NO2,1
30,252,R252,ISOPBOH,0.25
216,252,R252,MVK,0.75
223,252,ISOPBO2,R252,-1
231,252,R252,HCHO,1.75
235,252,CH3O2,R252,-1
237,252,R252,HO2,1.5
183,253,R253,CO2,1
216,253,R253,MVK,1
223,253,ISOPBO2,R253,-1
227,253,CH3CO3,R253,-1
231,253,R253,HCHO,1
235,253,R253,CH3O2,1
237,253,R253,HO2,1
94,254,R254,LIEPOX,0.63
120,254,ISOPBOOH,R254,-1
221,254,R254,LISOPOOHO2,0.12
223,254,R254,ISOPBO2,0.15
228,254,R254,H2O,0.15
234,254,OH,R254,-1
234,254,R254,OH,0.63
30,255,ISOPBOH,R255,-1
221,255,R255,LISOPOOHO2,1
234,255,OH,R255,-1
97,256,ISOPBNO3,R256,-1
220,256,R256,LISOPNO3O2,1
234,256,OH,R256,-1
119,257,R257,ISOPDOOH,1
217,257,ISOPDO2,R257,-1
237,257,HO2,R257,-1
209,258,R258,MACR,1
217,258,ISOPDO2,R258,-1
231,258,R258,HCHO,1
237,258,R258,HO2,1
239,258,NO,R258,-1
240,258,R258,NO2,1
85,259,R259,ISOPDNO3,1
217,259,ISOPDO2,R259,-1
239,259,NO,R259,-1
209,260,R260,MACR,1
217,260,ISOPDO2,R260,-1
231,260,R260,HCHO,1
236,260,NO3,R260,-1
237,260,R260,HO2,1
240,260,R260,NO2,1
31,261,R261,ISOPDOH,0.25
73,261,R261,HCOC5,0.25
194,261,R261,CH3OH,0.25
209,261,R261,MACR,0.5
217,261,ISOPDO2,R261,-1
231,261,R261,HCHO,1.25
235,261,CH3O2,R261,-1
237,261,R261,HO2,1
183,262,R262,CO2,1
209,262,R262,MACR,1
217,262,ISOPDO2,R262,-1
227,262,CH3CO3,R262,-1
231,262,R262,HCHO,1
235,262,R262,CH3O2,1
237,262,R262,HO2,1
94,263,R263,LIEPOX,0.79
119,263,ISOPDOOH,R263,-1
217,263,R263,ISOPDO2,0.07
221,263,R263,LISOPOOHO2,0.14
228,263,R263,H2O,0.07
234,263,OH,R263,-1
234,263,R263,OH,0.79
31,264,ISOPDOH,R264,-1
221,264,R264,LISOPOOHO2,1
234,264,OH,R264,-1
85,265,ISOPDNO3,R265,-1
220,265,R265,LISOPNO3O2,1
234,265,OH,R265,-1
59,266,R266,NISOPOOH,1
189,266,NISOPO2,R266,-1
237,266,HO2,R266,-1
189,267,NISOPO2,R267,-1
207,267,R267,NC4CHO,1
237,267,R267,HO2,1
239,267,NO,R267,-1
240,267,R267,NO2,1
189,268,NISOPO2,R268,-1
207,268,R268,NC4CHO,1
236,268,NO3,R268,-1
237,268,R268,HO2,1
240,268,R268,NO2,1
115,269,R269,LISOPACNO3,0.25
189,269,NISOPO2,R269,-1
194,269,R269,CH3OH,0.25
207,269,R269,NC4CHO,0.75
231,269,R269,HCHO,0.75
235,269,CH3O2,R269,-1
237,269,R269,HO2,1
183,270,R270,CO2,1
189,270,NISOPO2,R270,-1
207,270,R270,NC4CHO,1
227,270,CH3CO3,R270,-1
235,270,R270,CH3O2,1
237,270,R270,HO2,1
59,271,NISOPOOH,R271,-1
207,271,R271,NC4CHO,1
228,271,R271,H2O,1
234,271,OH,R271,-1
234,271,R271,OH,1
188,272,R272,LNISO3,1
207,272,NC4CHO,R272,-1
228,272,R272,H2O,1
234,272,OH,R272,-1
127,273,R273,HCOCO2H,0.034375
160,273,R273,H2O2,0.075625
164,273,R273,NOA,0.555
205,273,R273,CO,0.89
207,273,NC4CHO,R273,-1
211,273,R273,MGLYOX,0.445
215,273,R273,GLYOX,0.520625
234,273,R273,OH,0.89
237,273,R273,HO2,0.445
240,273,R273,NO2,0.445
243,273,O3,R273,-1
188,274,R274,LNISO3,1
207,274,NC4CHO,R274,-1
230,274,R274,HNO3,1
236,274,NO3,R274,-1
104,275,R275,LNISOOH,0.8
164,275,R275,NOA,0.2
183,275,R275,CO2,0.2
188,275,LNISO3,R275,-1
205,275,R275,CO,0.2
234,275,R275,OH,0.2
237,275,HO2,R275,-1
237,275,R275,HO2,0.2
164,276,R276,NOA,1
183,276,R276,CO2,0.5
188,276,LNISO3,R276,-1
205,276,R276,CO,0.5
215,276,R276,GLYOX,0.5
237,276,R276,HO2,1
239,276,NO,R276,-1
240,276,R276,NO2,1
164,277,R277,NOA,1
183,277,R277,CO2,0.5
188,277,LNISO3,R277,-1
205,277,R277,CO,0.5
215,277,R277,GLYOX,0.5
236,277,NO3,R277,-1
237,277,R277,HO2,1
240,277,R277,NO2,1
151,278,R278,MACRNO3,0.0625
163,278,R278,MVKN,0.0625
164,278,R278,NOA,0.875
183,278,R278,CO2,0.625
188,278,LNISO3,R278,-1
205,278,R278,CO,0.5
215,278,R278,GLYOX,0.375
231,278,R278,HCHO,1
235,278,CH3O2,R278,-1
237,278,R278,HO2,1.75
164,279,R279,NOA,1
183,279,R279,CO2,1.5
188,279,LNISO3,R279,-1
205,279,R279,CO,0.5
215,279,R279,GLYOX,0.5
227,279,CH3CO3,R279,-1
235,279,R279,CH3O2,1
237,279,R279,HO2,1
104,280,LNISOOH,R280,-1
188,280,R280,LNISO3,1
228,280,R280,H2O,1
234,280,OH,R280,-1
208,281,LHC4ACCHO,R281,-1
212,281,R281,LC578O2,0.52
224,281,R281,LHC4ACCO3,0.48
228,281,R281,H2O,1
234,281,OH,R281,-1
116,282,R282,HOCH2CO2H,0.017188
127,282,R282,HCOCO2H,0.017188
160,282,R282,H2O2,0.075625
205,282,R282,CO,0.89
208,282,LHC4ACCHO,R282,-1
210,282,R282,ACETOL,0.2775
211,282,R282,MGLYOX,0.5
215,282,R282,GLYOX,0.260313
222,282,R282,HOCH2CHO,0.260313
227,282,R282,CH3CO3,0.2225
231,282,R282,HCHO,0.2225
234,282,R282,OH,0.89
237,282,R282,HO2,0.6675
243,282,O3,R282,-1
208,283,LHC4ACCHO,R283,-1
224,283,R283,LHC4ACCO3,1
230,283,R283,HNO3,1
236,283,NO3,R283,-1
182,284,R284,MACROH,0.25
201,284,R284,CO2H3CHO,0.25
205,284,R284,CO,0.25
210,284,R284,ACETOL,0.25
211,284,R284,MGLYOX,0.25
212,284,LC578O2,R284,-1
215,284,R284,GLYOX,0.25
222,284,R284,HOCH2CHO,0.25
231,284,R284,HCHO,0.25
237,284,R284,HO2,1
239,284,NO,R284,-1
240,284,R284,NO2,1
182,285,R285,MACROH,0.25
201,285,R285,CO2H3CHO,0.25
205,285,R285,CO,0.25
210,285,R285,ACETOL,0.25
211,285,R285,MGLYOX,0.25
212,285,LC578O2,R285,-1
215,285,R285,GLYOX,0.25
222,285,R285,HOCH2CHO,0.25
231,285,R285,HCHO,0.25
236,285,NO3,R285,-1
237,285,R285,HO2,1
240,285,R285,NO2,1
132,286,R286,LC578OOH,1
212,286,LC578O2,R286,-1
237,286,HO2,R286,-1
182,287,R287,MACROH,0.46875
194,287,R287,CH3OH,0.125
201,287,R287,CO2H3CHO,0.3125
205,287,R287,CO,0.15625
210,287,R287,ACETOL,0.15625
211,287,R287,MGLYOX,0.15625
212,287,LC578O2,R287,-1
215,287,R287,GLYOX,0.15625
222,287,R287,HOCH2CHO,0.15625
231,287,R287,HCHO,1.03125
235,287,CH3O2,R287,-1
237,287,R287,HO2,1.25
182,288,R288,MACROH,0.25
183,288,R288,CO2,1
201,288,R288,CO2H3CHO,0.25
205,288,R288,CO,0.25
210,288,R288,ACETOL,0.25
211,288,R288,MGLYOX,0.25
212,288,LC578O2,R288,-1
215,288,R288,GLYOX,0.25
222,288,R288,HOCH2CHO,0.25
227,288,CH3CO3,R288,-1
231,288,R288,HCHO,0.25
235,288,R288,CH3O2,1
132,289,LC578OOH,R289,-1
212,289,R289,LC578O2,1
