! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Sparse Biadjacency Matrix, aka Stoichiometric Matrix, in CSV format
! 
! Generated by KPP-3.4.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
!        P.O. Sturm,  Univ. of Southern California, Los Angeles, CA, USA
! 
! File                 : gas_BiadjacencyMatrix.csv
! Equation file        : gas.kpp
! Output root filename : gas
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



species_name,species_index,reaction_index,stoichiometric_coefficient
PHENO2,566,1191,-1
MALDALCO2H,567,1191,0.71
GLYOX,697,1191,0.71
HO2,721,1191,1
NO2,731,1191,1
NO3,732,1191,-1
PBZQONE,324,1192,0.29
PHENO2,566,1192,-1
MALDALCO2H,567,1192,0.71
GLYOX,697,1192,0.71
HO2,721,1192,1
C6125CO,95,1193,1
C615CO2OOH,238,1193,-1
C5CO2DCO3H,236,1194,1
C5CO2DBCO3,582,1194,-1
HO2,721,1194,-1
C33CO,554,1195,1
C5CO2DBCO3,582,1195,-1
CO2,653,1195,1
CH3CO,679,1195,1
HO2,721,1195,-1
OH,727,1195,1
C33CO,554,1196,1
C5CO2DBCO3,582,1196,-1
CO2,653,1196,1
CH3CO,679,1196,1
NO,730,1196,-1
NO2,731,1196,1
C5CO2DBPAN,302,1197,1
C5CO2DBCO3,582,1197,-1
NO2,731,1197,-1
C33CO,554,1198,1
C5CO2DBCO3,582,1198,-1
CO2,653,1198,1
CH3CO,679,1198,1
NO2,731,1198,1
NO3,732,1198,-1
C33CO,554,1199,1
C5CO2DBCO3,582,1199,-1
CO2,653,1199,1
CH3CO,679,1199,1
NPHEN1OOH,119,1200,1
NPHEN1O2,545,1200,-1
HO2,721,1200,-1
NPHEN1O,432,1201,1
NPHEN1O2,545,1201,-1
NO,730,1201,-1
NO2,731,1201,1
NPHEN1O,432,1202,1
NPHEN1O2,545,1202,-1
NO2,731,1202,-1
NO3,732,1202,1
NPHEN1O,432,1203,1
NPHEN1O2,545,1203,-1
NO2,731,1203,1
NO3,732,1203,-1
NPHEN1O,432,1204,1
NPHEN1O2,545,1204,-1
NPHENOOH,243,1205,-1
NPHENO2,452,1205,1
OH,727,1205,-1
C6H5O,469,1206,-1
HOC6H4NO2,639,1206,1
NO2,731,1206,-1
C6H5O,469,1207,-1
C6H5O2,586,1207,1
O3,719,1207,-1
NCATECOOH,241,1208,-1
NCATECO2,503,1208,1
OH,727,1208,-1
PBZQCO,47,1209,1
PBZQOOH,75,1209,-1
PBZQOOH,75,1210,1
PBZQO2,409,1210,-1
HO2,721,1210,-1
PBZQO2,409,1211,-1
C5CO2OHCO3,537,1211,1
HO2,721,1211,-1
OH,727,1211,1
PBZQO2,409,1212,-1
C5CO2OHCO3,537,1212,1
NO,730,1212,-1
NO2,731,1212,1
PBZQO2,409,1213,-1
C5CO2OHCO3,537,1213,1
NO2,731,1213,1
NO3,732,1213,-1
PBZQO2,409,1214,-1
C5CO2OHCO3,537,1214,1
BZOBIPEROH,169,1215,-1
MALDIALCO3,634,1215,1
GLYOX,697,1215,1
OH,727,1215,-1
DNPHENOOH,240,1216,1
DNPHENO2,450,1216,-1
HO2,721,1216,-1
NC4DCO2H,387,1217,1
DNPHENO2,450,1217,-1
HCOCO2H,651,1217,1
HO2,721,1217,-1
OH,727,1217,1
NO2,731,1217,1
NC4DCO2H,387,1218,1
DNPHENO2,450,1218,-1
HCOCO2H,651,1218,1
NO,730,1218,-1
NO2,731,1218,2
NC4DCO2H,387,1219,1
DNPHENO2,450,1219,-1
HCOCO2H,651,1219,1
NO2,731,1219,2
NO3,732,1219,-1
NC4DCO2H,387,1220,1
DNPHENO2,450,1220,-1
HCOCO2H,651,1220,1
NO2,731,1220,1
BZOBIPEROH,169,1221,1
BZBIPEROOH,234,1221,-1
BZEMUCOOH,360,1222,1
BZEMUCO2,568,1222,-1
HO2,721,1222,-1
C32OH13CO,414,1223,0.5
BZEMUCO2,568,1223,-1
EPXC4DIAL,569,1223,0.5
C3DIALO2,590,1223,0.5
GLYOX,697,1223,0.5
HO2,721,1223,-0.5
OH,727,1223,1
BZEMUCNO3,362,1224,1
BZEMUCO2,568,1224,-1
NO,730,1224,-1
C32OH13CO,414,1225,0.5
BZEMUCO2,568,1225,-1
EPXC4DIAL,569,1225,0.5
C3DIALO2,590,1225,0.5
GLYOX,697,1225,0.5
HO2,721,1225,0.5
NO,730,1225,-1
NO2,731,1225,1
C32OH13CO,414,1226,0.5
BZEMUCO2,568,1226,-1
EPXC4DIAL,569,1226,0.5
C3DIALO2,590,1226,0.5
GLYOX,697,1226,0.5
HO2,721,1226,0.5
NO2,731,1226,1
NO3,732,1226,-1
C32OH13CO,414,1227,0.5
BZEMUCO2,568,1227,-1
EPXC4DIAL,569,1227,0.5
C3DIALO2,590,1227,0.5
GLYOX,697,1227,0.5
HO2,721,1227,0.5
C5CO2DBPAN,302,1228,-1
C33CO,554,1228,1
CO2,653,1228,1
CH3CHO,713,1228,1
OH,727,1228,-1
NO2,731,1228,1
C5CO2DBPAN,302,1229,-1
C5CO2DBCO3,582,1229,1
NO2,731,1229,1
NBZQOOH,171,1230,-1
NBZQO2,486,1230,1
OH,727,1230,-1
CATEC1OOH,118,1231,-1
CATEC1O2,507,1231,1
OH,727,1231,-1
C6125CO,95,1232,-1
C5CO14O2,650,1232,1
CO,726,1232,1
OH,727,1232,-1
NBZQOOH,171,1233,1
NBZQO2,486,1233,-1
HO2,721,1233,-1
C6CO4DB,380,1234,1
NBZQO2,486,1234,-1
HO2,721,1234,-1
OH,727,1234,1
NO2,731,1234,1
C6CO4DB,380,1235,1
NBZQO2,486,1235,-1
NO,730,1235,-1
NO2,731,1235,2
C6CO4DB,380,1236,1
NBZQO2,486,1236,-1
NO2,731,1236,2
NO3,732,1236,-1
C6CO4DB,380,1237,1
NBZQO2,486,1237,-1
NO2,731,1237,1
DNPHENOOH,240,1238,-1
DNPHENO2,450,1238,1
OH,727,1238,-1
CATEC1OOH,118,1239,1
CATEC1O2,507,1239,-1
HO2,721,1239,-1
CATEC1O2,507,1240,-1
CATEC1O,578,1240,1
NO,730,1240,-1
NO2,731,1240,1
CATEC1O2,507,1241,-1
CATEC1O,578,1241,1
NO2,731,1241,-1
NO3,732,1241,1
CATEC1O2,507,1242,-1
CATEC1O,578,1242,1
NO2,731,1242,1
NO3,732,1242,-1
CATEC1O2,507,1243,-1
CATEC1O,578,1243,1
BZEMUCCO3H,168,1244,-1
BZEMUCCO3,584,1244,1
OH,727,1244,-1
C6H5OOH,170,1245,-1
C6H5O2,586,1245,1
OH,727,1245,-1
BZEMUCCO,235,1246,1
BZEMUCOOH,360,1246,-1
BZEMUCCO2H,167,1247,1
BZEMUCCO3,584,1247,-1
O3,719,1247,1
HO2,721,1247,-1
BZEMUCCO3H,168,1248,1
BZEMUCCO3,584,1248,-1
HO2,721,1248,-1
C5DIALO2,530,1249,1
BZEMUCCO3,584,1249,-1
CO2,653,1249,1
HO2,721,1249,-1
OH,727,1249,1
C5DIALO2,530,1250,1
BZEMUCCO3,584,1250,-1
CO2,653,1250,1
NO,730,1250,-1
NO2,731,1250,1
BZEMUCPAN,301,1251,1
BZEMUCCO3,584,1251,-1
NO2,731,1251,-1
C5DIALO2,530,1252,1
BZEMUCCO3,584,1252,-1
CO2,653,1252,1
NO2,731,1252,1
NO3,732,1252,-1
C5DIALO2,530,1253,1
BZEMUCCO3,584,1253,-1
CO2,653,1253,1
C6H5OOH,170,1254,1
C6H5O2,586,1254,-1
HO2,721,1254,-1
C6H5O,469,1255,1
C6H5O2,586,1255,-1
NO,730,1255,-1
NO2,731,1255,1
C6H5O,469,1256,1
C6H5O2,586,1256,-1
NO2,731,1256,1
NO3,732,1256,-1
C6H5O,469,1257,1
C6H5O2,586,1257,-1
C6H5O,469,1258,1
C6H5O2,586,1258,-1
NO2,731,1258,-1
NO3,732,1258,1
BZEMUCCO,235,1259,1
BZEMUCNO3,362,1259,-1
OH,727,1259,-1
NO2,731,1259,1
BZBIPEROOH,234,1260,1
BZBIPERO2,484,1260,-1
HO2,721,1260,-1
BZBIPERO2,484,1261,-1
BZFUONE,624,1261,1
GLYOX,697,1261,1
OH,727,1261,1
BZBIPERNO3,300,1262,1
BZBIPERO2,484,1262,-1
NO,730,1262,-1
BZBIPERO2,484,1263,-1
BZFUONE,624,1263,1
GLYOX,697,1263,1
HO2,721,1263,1
NO,730,1263,-1
NO2,731,1263,1
BZBIPERO2,484,1264,-1
BZFUONE,624,1264,1
GLYOX,697,1264,1
HO2,721,1264,1
NO2,731,1264,1
NO3,732,1264,-1
BZBIPERO2,484,1265,-1
BZFUONE,624,1265,1
GLYOX,697,1265,1
HO2,721,1265,1
CO235C6CHO,438,1266,-1
CO235C6CO3,596,1266,1
HNO3,671,1266,1
NO3,732,1266,-1
CO235C6CHO,438,1267,-1
CO235C6CO3,596,1267,1
OH,727,1267,-1
C235C6CO3H,172,1268,1
CO235C6CO3,596,1268,-1
HO2,721,1268,-1
CO235C6O2,359,1269,1
CO235C6CO3,596,1269,-1
CO2,653,1269,1
HO2,721,1269,-1
OH,727,1269,1
CO235C6O2,359,1270,1
CO235C6CO3,596,1270,-1
CO2,653,1270,1
NO,730,1270,-1
NO2,731,1270,1
C7PAN3,248,1271,1
CO235C6CO3,596,1271,-1
NO2,731,1271,-1
CO235C6O2,359,1272,1
CO235C6CO3,596,1272,-1
CO2,653,1272,1
C235C6CO3H,172,1273,-1
CO235C6CO3,596,1273,1
OH,727,1273,-1
C7PAN3,248,1274,-1
CO235C5CHO,496,1274,1
CO,726,1274,1
OH,727,1274,-1
NO2,731,1274,1
C7PAN3,248,1275,-1
CO235C6CO3,596,1275,1
NO2,731,1275,1
C716OOH,173,1276,1
C716O2,395,1276,-1
HO2,721,1276,-1
C716O2,395,1277,-1
CO13C4CHO,621,1277,1
CH3CO,679,1277,1
HO2,721,1277,-1
OH,727,1277,1
C716O2,395,1278,-1
CO13C4CHO,621,1278,1
CH3CO,679,1278,1
NO,730,1278,-1
NO2,731,1278,1
C716O2,395,1279,-1
CO13C4CHO,621,1279,1
CH3CO,679,1279,1
C716OOH,173,1280,-1
CO235C6CHO,438,1280,1
C721OOH,174,1281,1
C721O2,453,1281,-1
HO2,721,1281,-1
C721O2,453,1282,-1
C722O2,597,1282,1
NO,730,1282,-1
NO2,731,1282,1
C721O2,453,1283,-1
C722O2,597,1283,1
C721OOH,174,1284,-1
C721O2,453,1284,1
OH,727,1284,-1
C722OOH,175,1285,1
C722O2,597,1285,-1
HO2,721,1285,-1
C44O2,365,1286,1
C722O2,597,1286,-1
CH3COCH3,647,1286,1
NO,730,1286,-1
NO2,731,1286,1
C44O2,365,1287,1
C722O2,597,1287,-1
CH3COCH3,647,1287,1
C722OOH,175,1288,-1
C722O2,597,1288,1
OH,727,1288,-1
ROO6R5O2,27,1289,1
ROO6R3O2,275,1289,-1
ROO6R3O,29,1290,1
ROO6R3O2,275,1290,-1
NO,730,1290,-1
NO2,731,1290,1
LCARBON,9,1291,7
ROO6R3O2,275,1291,-1
HO2,721,1291,-1
ROO6R3O,29,1292,1
ROO6R3O2,275,1292,-1
LCARBON,9,1293,7
ROO6R3O,29,1293,-1
HO2,721,1293,1
LCARBON,9,1294,7
ROO6R5O2,27,1294,-1
OH,727,1294,1
TOLUENE,276,1295,-1
CRESOL,420,1295,0.18
C6H5CH2O2,421,1295,0.07
TLBIPERO2,593,1295,0.65
TLEPOXMUC,615,1295,0.1
HO2,721,1295,0.28
OH,727,1295,-1
C6H5CH2OOH,121,1296,1
C6H5CH2O2,421,1296,-1
HO2,721,1296,-1
C6H5CH2NO3,183,1297,1
C6H5CH2O2,421,1297,-1
NO,730,1297,-1
C6H5CH2O2,421,1298,-1
BENZAL,559,1298,1
HO2,721,1298,1
NO,730,1298,-1
NO2,731,1298,1
C6H5CH2O2,421,1299,-1
BENZAL,559,1299,1
HO2,721,1299,1
NO2,731,1299,1
NO3,732,1299,-1
C6H5CH2O2,421,1300,-1
BENZAL,559,1300,1
HO2,721,1300,1
CRESOL,420,1301,-1
TOL1O,435,1301,0.391
CRESO2,511,1301,0.103
NCRESO2,512,1301,0.506
HNO3,671,1301,0.494
NO3,732,1301,-1
CRESOL,420,1302,-1
TOL1O,435,1302,0.073
CRESO2,511,1302,0.2
MCATECHOL,579,1302,0.727
HO2,721,1302,0.727
OH,727,1302,-1
TLBIPEROOH,412,1303,1
TLBIPERO2,593,1303,-1
HO2,721,1303,-1
TLBIPERO2,593,1304,-1
BZFUONE,624,1304,0.2
TLFUONE,642,1304,0.2
MALDIAL,652,1304,0.2
C5DICARB,664,1304,0.2
MGLYOX,693,1304,0.4
C4MDIAL,695,1304,0.2
GLYOX,697,1304,0.6
OH,727,1304,1
TLBIPERO2,593,1305,-1
BZFUONE,624,1305,0.2
TLFUONE,642,1305,0.2
MALDIAL,652,1305,0.2
C5DICARB,664,1305,0.2
MGLYOX,693,1305,0.4
C4MDIAL,695,1305,0.2
GLYOX,697,1305,0.6
HO2,721,1305,1
NO,730,1305,-1
NO2,731,1305,1
TLBIPERNO3,448,1306,1
TLBIPERO2,593,1306,-1
NO,730,1306,-1
TLBIPERO2,593,1307,-1
BZFUONE,624,1307,0.2
TLFUONE,642,1307,0.2
MALDIAL,652,1307,0.2
C5DICARB,664,1307,0.2
MGLYOX,693,1307,0.4
C4MDIAL,695,1307,0.2
GLYOX,697,1307,0.6
HO2,721,1307,1
NO2,731,1307,1
NO3,732,1307,-1
TLBIPERO2,593,1308,-1
BZFUONE,624,1308,0.2
TLFUONE,642,1308,0.2
MALDIAL,652,1308,0.2
C5DICARB,664,1308,0.2
MGLYOX,693,1308,0.4
C4MDIAL,695,1308,0.2
GLYOX,697,1308,0.6
HO2,721,1308,1
TLEMUCCO3,580,1309,1
TLEPOXMUC,615,1309,-1
HNO3,671,1309,1
NO3,732,1309,-1
EPXC4DIAL,569,1310,1
TLEPOXMUC,615,1310,-1
CO2,653,1310,0.25
H2O2,668,1310,0.0675
CH3COCO2H,675,1310,0.1125
CH3CO,679,1310,0.695
MGLYOX,693,1310,0.0675
CH3CHO,713,1310,0.125
O3,719,1310,-1
HO2,721,1310,0.125
CO,726,1310,0.57
OH,727,1310,0.57
TLEMUCO2,565,1311,0.69
TLEMUCCO3,580,1311,0.31
TLEPOXMUC,615,1311,-1
OH,727,1311,-1
C6H5CH2OOH,121,1312,-1
BENZAL,559,1312,1
C6H5CH2NO3,183,1313,-1
BENZAL,559,1313,1
OH,727,1313,-1
NO2,731,1313,1
BENZAL,559,1314,-1
C6H5CO3,589,1314,1
HNO3,671,1314,1
NO3,732,1314,-1
BENZAL,559,1315,-1
C6H5CO3,589,1315,1
OH,727,1315,-1
CRESOOH,307,1316,1
CRESO2,511,1316,-1
HO2,721,1316,-1
PTLQONE,367,1317,0.32
CRESO2,511,1317,-1
C5CO14OH,555,1317,0.68
GLYOX,697,1317,0.68
OH,727,1317,1
PTLQONE,367,1318,0.32
CRESO2,511,1318,-1
C5CO14OH,555,1318,0.68
GLYOX,697,1318,0.68
HO2,721,1318,1
NO,730,1318,-1
NO2,731,1318,1
PTLQONE,367,1319,0.32
CRESO2,511,1319,-1
C5CO14OH,555,1319,0.68
GLYOX,697,1319,0.68
HO2,721,1319,1
NO2,731,1319,1
NO3,732,1319,-1
PTLQONE,367,1320,0.32
CRESO2,511,1320,-1
C5CO14OH,555,1320,0.68
GLYOX,697,1320,0.68
HO2,721,1320,1
NCRESOOH,341,1321,1
NCRESO2,512,1321,-1
HO2,721,1321,-1
NCRESO2,512,1322,-1
C5CO14OH,555,1322,1
GLYOX,697,1322,1
HO2,721,1322,-1
OH,727,1322,1
NO2,731,1322,1
NCRESO2,512,1323,-1
C5CO14OH,555,1323,1
GLYOX,697,1323,1
NO,730,1323,-1
NO2,731,1323,2
NCRESO2,512,1324,-1
C5CO14OH,555,1324,1
GLYOX,697,1324,1
NO2,731,1324,2
NO3,732,1324,-1
NCRESO2,512,1325,-1
C5CO14OH,555,1325,1
GLYOX,697,1325,1
NO2,731,1325,1
TOL1O,435,1326,-1
TOL1OHNO2,640,1326,1
NO2,731,1326,-1
TOL1O,435,1327,-1
OXYL1O2,546,1327,1
O3,719,1327,-1
MCATEC1O,433,1328,1
MCATECHOL,579,1328,-1
HNO3,671,1328,1
NO3,732,1328,-1
MC3ODBCO2H,379,1329,1
MCATECHOL,579,1329,-1
HCOCO2H,651,1329,1
O3,719,1329,-1
HO2,721,1329,1
OH,727,1329,1
MCATEC1O,433,1330,1
MCATECHOL,579,1330,-1
OH,727,1330,-1
TLOBIPEROH,182,1331,1
TLBIPEROOH,412,1331,-1
TLOBIPEROH,182,1332,1
TLBIPERNO3,448,1332,-1
OH,727,1332,-1
NO2,731,1332,1
TLOBIPEROH,182,1333,-1
C5CO14O2,650,1333,1
GLYOX,697,1333,1
OH,727,1333,-1
C615CO2O2,524,1334,1
TLEMUCCO3,580,1334,-1
CO2,653,1334,1
HO2,721,1334,-1
OH,727,1334,1
TLEMUCCO2H,180,1335,1
TLEMUCCO3,580,1335,-1
O3,719,1335,1
HO2,721,1335,-1
TLEMUCCO3H,181,1336,1
TLEMUCCO3,580,1336,-1
HO2,721,1336,-1
C615CO2O2,524,1337,1
TLEMUCCO3,580,1337,-1
CO2,653,1337,1
NO,730,1337,-1
NO2,731,1337,1
TLEMUCPAN,311,1338,1
TLEMUCCO3,580,1338,-1
NO2,731,1338,-1
C615CO2O2,524,1339,1
TLEMUCCO3,580,1339,-1
CO2,653,1339,1
NO2,731,1339,1
NO3,732,1339,-1
C615CO2O2,524,1340,1
TLEMUCCO3,580,1340,-1
CO2,653,1340,1
TLEMUCOOH,368,1341,1
TLEMUCO2,565,1341,-1
HO2,721,1341,-1
TLEMUCO2,565,1342,-1
EPXC4DIAL,569,1342,0.5
C3DIALO2,590,1342,0.5
CO2H3CHO,689,1342,0.5
MGLYOX,693,1342,0.5
HO2,721,1342,-0.5
OH,727,1342,1
TLEMUCNO3,310,1343,1
TLEMUCO2,565,1343,-1
NO,730,1343,-1
TLEMUCO2,565,1344,-1
EPXC4DIAL,569,1344,0.5
C3DIALO2,590,1344,0.5
CO2H3CHO,689,1344,0.5
MGLYOX,693,1344,0.5
HO2,721,1344,0.5
NO,730,1344,-1
NO2,731,1344,1
TLEMUCO2,565,1345,-1
EPXC4DIAL,569,1345,0.5
C3DIALO2,590,1345,0.5
CO2H3CHO,689,1345,0.5
MGLYOX,693,1345,0.5
HO2,721,1345,0.5
NO2,731,1345,1
NO3,732,1345,-1
TLEMUCO2,565,1346,-1
EPXC4DIAL,569,1346,0.5
C3DIALO2,590,1346,0.5
CO2H3CHO,689,1346,0.5
MGLYOX,693,1346,0.5
HO2,721,1346,0.5
C6H5CO3H,178,1347,1
C6H5CO3,589,1347,-1
HO2,721,1347,-1
C6H5O2,586,1348,1
C6H5CO3,589,1348,-1
CO2,653,1348,1
HO2,721,1348,-1
OH,727,1348,1
PHCOOH,246,1349,1
C6H5CO3,589,1349,-1
O3,719,1349,1
HO2,721,1349,-1
C6H5O2,586,1350,1
C6H5CO3,589,1350,-1
CO2,653,1350,1
NO,730,1350,-1
NO2,731,1350,1
PBZN,309,1351,1
C6H5CO3,589,1351,-1
NO2,731,1351,-1
C6H5O2,586,1352,1
C6H5CO3,589,1352,-1
CO2,653,1352,1
NO2,731,1352,1
NO3,732,1352,-1
C6H5O2,586,1353,1
C6H5CO3,589,1353,-1
CO2,653,1353,1
CRESOOH,307,1354,-1
CRESO2,511,1354,1
OH,727,1354,-1
NCRESOOH,341,1355,-1
NCRESO2,512,1355,1
OH,727,1355,-1
NCRES1O,436,1356,1
TOL1OHNO2,640,1356,-1
HNO3,671,1356,1
NO3,732,1356,-1
NCRES1O,436,1357,1
TOL1OHNO2,640,1357,-1
OH,727,1357,-1
OXYL1OOH,123,1358,1
OXYL1O2,546,1358,-1
HO2,721,1358,-1
TOL1O,435,1359,1
OXYL1O2,546,1359,-1
NO,730,1359,-1
NO2,731,1359,1
TOL1O,435,1360,1
OXYL1O2,546,1360,-1
NO2,731,1360,-1
NO3,732,1360,1
TOL1O,435,1361,1
OXYL1O2,546,1361,-1
NO2,731,1361,1
NO3,732,1361,-1
TOL1O,435,1362,1
OXYL1O2,546,1362,-1
MCATEC1O,433,1363,-1
MNCATECH,608,1363,1
NO2,731,1363,-1
MCATEC1O,433,1364,-1
MCATEC1O2,544,1364,1
O3,719,1364,-1
TLEMUCCO2H,180,1365,-1
C615CO2O2,524,1365,1
CO2,653,1365,1
OH,727,1365,-1
TLEMUCCO3H,181,1366,-1
TLEMUCCO3,580,1366,1
OH,727,1366,-1
TLEMUCPAN,311,1367,-1
CO2,653,1367,1
C5DICARB,664,1367,1
CO,726,1367,1
OH,727,1367,-1
NO2,731,1367,1
TLEMUCPAN,311,1368,-1
TLEMUCCO3,580,1368,1
NO2,731,1368,1
TLEMUCCO,247,1369,1
TLEMUCOOH,368,1369,-1
TLEMUCCO,247,1370,1
TLEMUCNO3,310,1370,-1
OH,727,1370,-1
NO2,731,1370,1
TLEMUCCO,247,1371,-1
EPXC4DIAL,569,1371,1
CH3CO,679,1371,1
CO,726,1371,1
OH,727,1371,-1
C6H5CO3H,178,1372,-1
C6H5CO3,589,1372,1
OH,727,1372,-1
PHCOOH,246,1373,-1
C6H5O2,586,1373,1
CO2,653,1373,1
OH,727,1373,-1
C6H5OOH,170,1374,1
PBZN,309,1374,-1
CO,726,1374,1
OH,727,1374,-1
NO2,731,1374,1
PBZN,309,1375,-1
C6H5CO3,589,1375,1
NO2,731,1375,1
PTLQONE,367,1376,-1
NPTLQO2,513,1376,1
NO3,732,1376,-1
PTLQONE,367,1377,-1
PTLQO2,468,1377,1
OH,727,1377,-1
NCRES1O,436,1378,-1
DNCRES,612,1378,1
NO2,731,1378,-1
NCRES1O,436,1379,-1
NCRES1O2,547,1379,1
O3,719,1379,-1
OXYL1OOH,123,1380,-1
OXYL1O2,546,1380,1
OH,727,1380,-1
MNNCATECO2,456,1381,1
MNCATECH,608,1381,-1
NO3,732,1381,-1
MNCATECO2,455,1382,1
MNCATECH,608,1382,-1
OH,727,1382,-1
MCATEC1OOH,122,1383,1
MCATEC1O2,544,1383,-1
HO2,721,1383,-1
MCATEC1O,433,1384,1
MCATEC1O2,544,1384,-1
NO,730,1384,-1
NO2,731,1384,1
MCATEC1O,433,1385,1
MCATEC1O2,544,1385,-1
NO2,731,1385,-1
NO3,732,1385,1
MCATEC1O,433,1386,1
MCATEC1O2,544,1386,-1
NO2,731,1386,1
NO3,732,1386,-1
MCATEC1O,433,1387,1
MCATEC1O2,544,1387,-1
NPTLQOOH,184,1388,1
NPTLQO2,513,1388,-1
HO2,721,1388,-1
C7CO4DB,411,1389,1
NPTLQO2,513,1389,-1
HO2,721,1389,-1
OH,727,1389,1
NO2,731,1389,1
C7CO4DB,411,1390,1
NPTLQO2,513,1390,-1
NO,730,1390,-1
NO2,731,1390,2
C7CO4DB,411,1391,1
NPTLQO2,513,1391,-1
NO2,731,1391,2
NO3,732,1391,-1
C7CO4DB,411,1392,1
NPTLQO2,513,1392,-1
NO2,731,1392,1
PTLQOOH,76,1393,1
PTLQO2,468,1393,-1
HO2,721,1393,-1
PTLQO2,468,1394,-1
C6CO2OHCO3,534,1394,1
HO2,721,1394,-1
OH,727,1394,1
PTLQO2,468,1395,-1
C6CO2OHCO3,534,1395,1
NO,730,1395,-1
NO2,731,1395,1
PTLQO2,468,1396,-1
C6CO2OHCO3,534,1396,1
NO2,731,1396,1
NO3,732,1396,-1
PTLQO2,468,1397,-1
C6CO2OHCO3,534,1397,1
NDNCRESO2,483,1398,1
DNCRES,612,1398,-1
NO3,732,1398,-1
DNCRESO2,454,1399,1
DNCRES,612,1399,-1
OH,727,1399,-1
NCRES1OOH,124,1400,1
NCRES1O2,547,1400,-1
HO2,721,1400,-1
NCRES1O,436,1401,1
NCRES1O2,547,1401,-1
NO,730,1401,-1
NO2,731,1401,1
NCRES1O,436,1402,1
NCRES1O2,547,1402,-1
NO2,731,1402,-1
NO3,732,1402,1
NCRES1O,436,1403,1
NCRES1O2,547,1403,-1
NO2,731,1403,1
NO3,732,1403,-1
NCRES1O,436,1404,1
NCRES1O2,547,1404,-1
MNNCATCOOH,252,1405,1
MNNCATECO2,456,1405,-1
HO2,721,1405,-1
NC4MDCO2H,390,1406,1
MNNCATECO2,456,1406,-1
HCOCO2H,651,1406,1
HO2,721,1406,-1
OH,727,1406,1
NO2,731,1406,1
NC4MDCO2H,390,1407,1
MNNCATECO2,456,1407,-1
HCOCO2H,651,1407,1
NO,730,1407,-1
NO2,731,1407,2
NC4MDCO2H,390,1408,1
MNNCATECO2,456,1408,-1
HCOCO2H,651,1408,1
NO2,731,1408,2
NO3,732,1408,-1
NC4MDCO2H,390,1409,1
MNNCATECO2,456,1409,-1
HCOCO2H,651,1409,1
NO2,731,1409,1
MNCATECOOH,251,1410,1
MNCATECO2,455,1410,-1
HO2,721,1410,-1
NC4MDCO2H,390,1411,1
MNCATECO2,455,1411,-1
HCOCO2H,651,1411,1
OH,727,1411,1
NC4MDCO2H,390,1412,1
MNCATECO2,455,1412,-1
HCOCO2H,651,1412,1
HO2,721,1412,1
NO,730,1412,-1
NO2,731,1412,1
NC4MDCO2H,390,1413,1
MNCATECO2,455,1413,-1
HCOCO2H,651,1413,1
HO2,721,1413,1
NO2,731,1413,1
NO3,732,1413,-1
NC4MDCO2H,390,1414,1
MNCATECO2,455,1414,-1
HCOCO2H,651,1414,1
HO2,721,1414,1
MCATEC1OOH,122,1415,-1
MCATEC1O2,544,1415,1
OH,727,1415,-1
NPTLQOOH,184,1416,-1
NPTLQO2,513,1416,1
OH,727,1416,-1
PTLQCO,49,1417,1
PTLQOOH,76,1417,-1
PTLQCO,49,1418,-1
C6CO2OHCO3,534,1418,1
OH,727,1418,-1
NDNCRESOOH,308,1419,1
NDNCRESO2,483,1419,-1
HO2,721,1419,-1
NC4MDCO2H,390,1420,1
NDNCRESO2,483,1420,-1
HNO3,671,1420,1
HO2,721,1420,-1
CO,726,1420,2
OH,727,1420,1
NO2,731,1420,1
NC4MDCO2H,390,1421,1
NDNCRESO2,483,1421,-1
HNO3,671,1421,1
CO,726,1421,2
NO,730,1421,-1
NO2,731,1421,2
NC4MDCO2H,390,1422,1
NDNCRESO2,483,1422,-1
HNO3,671,1422,1
CO,726,1422,2
NO2,731,1422,2
NO3,732,1422,-1
NC4MDCO2H,390,1423,1
NDNCRESO2,483,1423,-1
HNO3,671,1423,1
CO,726,1423,2
NO2,731,1423,1
DNCRESOOH,250,1424,1
DNCRESO2,454,1424,-1
HO2,721,1424,-1
NC4MDCO2H,390,1425,1
DNCRESO2,454,1425,-1
HCOCO2H,651,1425,1
HO2,721,1425,-1
OH,727,1425,1
NO2,731,1425,1
NC4MDCO2H,390,1426,1
DNCRESO2,454,1426,-1
HCOCO2H,651,1426,1
NO,730,1426,-1
NO2,731,1426,2
