! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Representation of the mechanism as a bipartite species-reaction graph in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : MOZART_T1_EdgeList.csv
! Equation file        : MOZART_T1.kpp
! Output root filename : MOZART_T1
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



# species_index (starts from 1),reaction_index (starts from 1),from,to, directed stoichiometric value
122,319,R319,CH3COCH3,0.27
123,319,R319,CO,0.225
124,319,R319,GLYALD,0.225
126,319,R319,TERPROD2,0.9
127,319,TERP2O2,R319,-1
146,319,R319,CH2O,0.34
147,319,R319,NO2,0.9
149,319,R319,HO2,0.9
153,319,NO,R319,-1
13,320,R320,VOC_OH,1
88,320,TERP2OOH,R320,-1
127,320,R320,TERP2O2,1
148,320,OH,R320,-1
13,321,R321,VOC_OH,1
80,321,TERPNIT,R321,-1
133,321,R321,TERPROD1,1
147,321,R321,NO2,1
148,321,OH,R321,-1
10,322,R322,RO2_RO2,1
107,322,R322,CH3OH,0.25
122,322,R322,CH3COCH3,0.025
131,322,TERPO2,R322,-1
133,322,R322,TERPROD1,1
146,322,R322,CH2O,0.95
149,322,R322,HO2,1
155,322,CH3O2,R322,-1
11,323,R323,RO2_HO2,1
75,323,R323,TERPOOH,1
131,323,TERPO2,R323,-1
149,323,HO2,R323,-1
12,324,R324,RO2_NO,1
80,324,R324,TERPNIT,0.2
122,324,R324,CH3COCH3,0.04
131,324,TERPO2,R324,-1
133,324,R324,TERPROD1,0.8
146,324,R324,CH2O,0.32
147,324,R324,NO2,0.8
149,324,R324,HO2,0.8
153,324,NO,R324,-1
13,325,R325,VOC_OH,1
75,325,TERPOOH,R325,-1
131,325,R325,TERPO2,1
148,325,OH,R325,-1
127,326,R326,TERP2O2,0.5
132,326,R326,NTERPO2,0.5
133,326,TERPROD1,R326,-1
150,326,NO3,R326,-1
127,327,R327,TERP2O2,1
133,327,TERPROD1,R327,-1
148,327,OH,R327,-1
122,328,R328,CH3COCH3,0.5
123,328,R328,CO,0.7
126,328,TERPROD2,R328,-1
134,328,R328,RO2,0.15
146,328,R328,CH2O,0.68
148,328,OH,R328,-1
149,328,R328,HO2,0.2
152,328,R328,CH3CO3,0.65
19,329,R329,SO2,1
36,329,DMS,R329,-1
70,329,R329,HNO3,1
150,329,NO3,R329,-1
19,330,R330,SO2,1
36,330,DMS,R330,-1
148,330,OH,R330,-1
14,331,NH3,R331,-1
148,331,OH,R331,-1
19,332,R332,SO2,0.5
36,332,DMS,R332,-1
148,332,OH,R332,-1
149,332,R332,HO2,0.5
39,333,R333,H2O2,0.5
149,333,HO2,R333,-1
29,334,N2O5,R334,-1
70,334,R334,HNO3,2
70,335,R335,HNO3,0.5
147,335,NO2,R335,-1
148,335,R335,OH,0.5
153,335,R335,NO,0.5
70,336,R336,HNO3,1
150,336,NO3,R336,-1
2,337,R337,SO4,1
19,337,SO2,R337,-1
148,337,OH,R337,-1
6,338,R338,SOAG3,0.17493
7,338,R338,SOAG4,0.59019
116,338,APIN,R338,-1
116,338,R338,APIN,1
150,338,NO3,R338,-1
150,338,R338,NO3,1
3,339,R339,SOAG0,0.0508
4,339,R339,SOAG1,0.1149
5,339,R339,SOAG2,0.0348
6,339,R339,SOAG3,0.0554
7,339,R339,SOAG4,0.1278
116,339,APIN,R339,-1
116,339,R339,APIN,1
151,339,O3,R339,-1
151,339,R339,O3,1
3,340,R340,SOAG0,0.0508
4,340,R340,SOAG1,0.1149
5,340,R340,SOAG2,0.0348
6,340,R340,SOAG3,0.0554
7,340,R340,SOAG4,0.1278
13,340,R340,VOC_OH,1
116,340,APIN,R340,-1
116,340,R340,APIN,1
148,340,OH,R340,-1
148,340,R340,OH,1
6,341,R341,SOAG3,0.17493
7,341,R341,SOAG4,0.59019
117,341,BCARY,R341,-1
117,341,R341,BCARY,1
150,341,NO3,R341,-1
150,341,R341,NO3,1
3,342,R342,SOAG0,0.2202
4,342,R342,SOAG1,0.2067
5,342,R342,SOAG2,0.0653
6,342,R342,SOAG3,0.1284
7,342,R342,SOAG4,0.114
117,342,BCARY,R342,-1
117,342,R342,BCARY,1
151,342,O3,R342,-1
151,342,R342,O3,1
3,343,R343,SOAG0,0.2202
4,343,R343,SOAG1,0.2067
5,343,R343,SOAG2,0.0653
6,343,R343,SOAG3,0.1284
7,343,R343,SOAG4,0.114
13,343,R343,VOC_OH,1
117,343,BCARY,R343,-1
117,343,R343,BCARY,1
148,343,OH,R343,-1
148,343,R343,OH,1
3,344,R344,SOAG0,0.0023
4,344,R344,SOAG1,0.0008
5,344,R344,SOAG2,0.0843
6,344,R344,SOAG3,0.0443
7,344,R344,SOAG4,0.1621
13,344,R344,VOC_OH,1
25,344,BENZENE,R344,-1
25,344,R344,BENZENE,1
148,344,OH,R344,-1
148,344,R344,OH,1
6,345,R345,SOAG3,0.17493
7,345,R345,SOAG4,0.59019
118,345,BPIN,R345,-1
118,345,R345,BPIN,1
150,345,NO3,R345,-1
150,345,R345,NO3,1
3,346,R346,SOAG0,0.0508
4,346,R346,SOAG1,0.1149
5,346,R346,SOAG2,0.0348
6,346,R346,SOAG3,0.0554
7,346,R346,SOAG4,0.1278
118,346,BPIN,R346,-1
118,346,R346,BPIN,1
151,346,O3,R346,-1
151,346,R346,O3,1
3,347,R347,SOAG0,0.0508
4,347,R347,SOAG1,0.1149
5,347,R347,SOAG2,0.0348
6,347,R347,SOAG3,0.0554
7,347,R347,SOAG4,0.1278
13,347,R347,VOC_OH,1
118,347,BPIN,R347,-1
118,347,R347,BPIN,1
148,347,OH,R347,-1
148,347,R347,OH,1
6,348,R348,SOAG3,0.059024
7,348,R348,SOAG4,0.025024
114,348,ISOP,R348,-1
114,348,R348,ISOP,1
150,348,NO3,R348,-1
150,348,R348,NO3,1
6,349,R349,SOAG3,0.0033
114,349,ISOP,R349,-1
114,349,R349,ISOP,1
151,349,O3,R349,-1
151,349,R349,O3,1
3,350,R350,SOAG0,0.0031
4,350,R350,SOAG1,0.0035
5,350,R350,SOAG2,0.0003
6,350,R350,SOAG3,0.0271
7,350,R350,SOAG4,0.0474
13,350,R350,VOC_OH,1
114,350,ISOP,R350,-1
114,350,R350,ISOP,1
148,350,OH,R350,-1
148,350,R350,OH,1
3,351,R351,SOAG0,0.2381
4,351,R351,SOAG1,0.1308
5,351,R351,SOAG2,0.0348
6,351,R351,SOAG3,0.0076
7,351,R351,SOAG4,0.0113
8,351,IVOC,R351,-1
148,351,OH,R351,-1
148,351,R351,OH,1
6,352,R352,SOAG3,0.17493
7,352,R352,SOAG4,0.59019
115,352,LIMON,R352,-1
115,352,R352,LIMON,1
150,352,NO3,R352,-1
150,352,R352,NO3,1
3,353,R353,SOAG0,0.0508
4,353,R353,SOAG1,0.1149
5,353,R353,SOAG2,0.0348
6,353,R353,SOAG3,0.0554
7,353,R353,SOAG4,0.1278
115,353,LIMON,R353,-1
115,353,R353,LIMON,1
151,353,O3,R353,-1
151,353,R353,O3,1
3,354,R354,SOAG0,0.0508
4,354,R354,SOAG1,0.1149
5,354,R354,SOAG2,0.0348
6,354,R354,SOAG3,0.0554
7,354,R354,SOAG4,0.1278
13,354,R354,VOC_OH,1
115,354,LIMON,R354,-1
115,354,R354,LIMON,1
148,354,OH,R354,-1
148,354,R354,OH,1
6,355,R355,SOAG3,0.17493
7,355,R355,SOAG4,0.59019
120,355,MYRC,R355,-1
120,355,R355,MYRC,1
150,355,NO3,R355,-1
150,355,R355,NO3,1
3,356,R356,SOAG0,0.0508
4,356,R356,SOAG1,0.1149
5,356,R356,SOAG2,0.0348
6,356,R356,SOAG3,0.0554
7,356,R356,SOAG4,0.1278
120,356,MYRC,R356,-1
120,356,R356,MYRC,1
151,356,O3,R356,-1
151,356,R356,O3,1
3,357,R357,SOAG0,0.0508
4,357,R357,SOAG1,0.1149
5,357,R357,SOAG2,0.0348
6,357,R357,SOAG3,0.0554
7,357,R357,SOAG4,0.1278
13,357,R357,VOC_OH,1
120,357,MYRC,R357,-1
120,357,R357,MYRC,1
148,357,OH,R357,-1
148,357,R357,OH,1
3,358,R358,SOAG0,0.5931
4,358,R358,SOAG1,0.1534
5,358,R358,SOAG2,0.0459
6,358,R358,SOAG3,0.0085
7,358,R358,SOAG4,0.0128
9,358,SVOC,R358,-1
148,358,OH,R358,-1
148,358,R358,OH,1
3,359,R359,SOAG0,0.1364
4,359,R359,SOAG1,0.0101
5,359,R359,SOAG2,0.0763
6,359,R359,SOAG3,0.2157
7,359,R359,SOAG4,0.0232
13,359,R359,VOC_OH,1
30,359,TOLUENE,R359,-1
30,359,R359,TOLUENE,1
148,359,OH,R359,-1
148,359,R359,OH,1
3,360,R360,SOAG0,0.1677
4,360,R360,SOAG1,0.0174
5,360,R360,SOAG2,0.086
6,360,R360,SOAG3,0.0512
7,360,R360,SOAG4,0.1598
13,360,R360,VOC_OH,1
34,360,XYLENES,R360,-1
34,360,R360,XYLENES,1
148,360,OH,R360,-1
148,360,R360,OH,1
