! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Dense species-by-atom composition matrix (variable species only) in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : mcm_SpeciesCompositionMatrix.csv
! Equation file        : mcm.kpp
! Output root filename : mcm
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



species_index,species_name,IGNORE,H,C,N,O,S,Cl,Br
2438,PGLOOB,0,8,5,0,3,0,0,0
2439,HO3C86O,0,17,8,0,2,0,0,0
2440,NOPINANO3,0,13,9,1,4,0,0,0
2441,PROPGLY,0,8,3,0,2,0,0,0
2442,HO3C86NO3,0,17,8,1,4,0,0,0
2443,M3PEAOOH,0,14,6,0,2,0,0,0
2444,C57OOH,0,10,5,0,5,0,0,0
2445,C87OOH,0,12,8,0,5,0,0,0
2446,HO1C6O,0,13,6,0,2,0,0,0
2447,C915NO3,0,13,9,1,5,0,0,0
2448,C916O,0,13,9,0,4,0,0,0
2449,ISOPBOOH,0,10,5,0,3,0,0,0
2450,C718O,0,11,7,0,3,0,0,0
2451,C718NO3,0,11,7,1,5,0,0,0
2452,NC3H7OOH,0,8,3,0,2,0,0,0
2453,HOC4CHOO,0,9,5,0,3,0,0,0
2454,C618OOH,0,10,6,0,4,0,0,0
2455,C917O,0,13,9,0,3,0,0,0
2456,C512NO3,0,7,5,1,5,0,0,0
2457,C51NO3,0,9,5,1,5,0,0,0
2458,BPINBNO3,0,17,10,1,4,0,0,0
2459,C918CO3H,0,16,10,0,4,0,0,0
2460,BPINCO,0,17,10,0,2,0,0,0
2461,NC91CO3H,0,15,10,1,6,0,0,0
2462,C81OOH,0,16,8,0,4,0,0,0
2463,C56O,0,11,5,0,3,0,0,0
2464,C810O,0,13,8,0,3,0,0,0
2465,C514O,0,7,5,0,3,0,0,0
2466,C514NO3,0,7,5,1,5,0,0,0
2467,H2M3C4NO3,0,11,5,1,4,0,0,0
2468,HC4ACO2H,0,8,5,0,3,0,0,0
2469,C58OOH,0,10,5,0,5,0,0,0
2470,C919O,0,13,9,0,4,0,0,0
2471,M23C4NO3,0,13,6,1,3,0,0,0
2472,HEXAOOH,0,14,6,0,2,0,0,0
2473,C813O,0,13,8,0,5,0,0,0
2474,CO13C3CO2H,0,4,4,0,4,0,0,0
2475,H2M3C4OOH,0,12,5,0,3,0,0,0
2476,C721OOH,0,12,7,0,4,0,0,0
2477,C722OOH,0,12,7,0,5,0,0,0
2478,C44OOH,0,6,4,0,5,0,0,0
2479,C811NO3,0,13,8,1,5,0,0,0
2480,MBOOOA,0,8,4,0,3,0,0,0
2481,MBOAO,0,11,5,0,3,0,0,0
2482,MBOANO3,0,11,5,1,5,0,0,0
2483,CHOC4DOLO,0,9,5,0,4,0,0,0
2484,C82NO3,0,15,8,1,5,0,0,0
2485,MBOBO,0,11,5,0,3,0,0,0
2486,MBOBNO3,0,11,5,1,5,0,0,0
2487,IPRHOCO2H,0,8,4,0,3,0,0,0
2488,NMBOAO,0,10,5,1,5,0,0,0
2489,NMBOBO,0,10,5,1,5,0,0,0
2490,C4OH2CO3H,0,10,5,0,5,0,0,0
2491,NC4OHCO3H,0,9,5,1,7,0,0,0
2492,CO1C6NO3,0,11,6,1,4,0,0,0
2493,C123NO3,0,23,12,1,5,0,0,0
2494,MACRO,0,7,4,0,3,0,0,0
2495,CH2BROOH,0,3,1,0,2,0,0,1
2496,HEXBNO3,0,13,6,1,3,0,0,0
2497,CH4,0,4,1,0,0,0,0,0
2498,CH2CLCOOH,0,5,2,0,2,0,1,0
2499,C6DIALOOH,0,10,6,0,4,0,0,0
2500,CHCL3OOH,0,3,2,0,2,0,3,0
2501,CLCOCLO,0,1,2,0,2,0,2,0
2502,C2H5O,0,5,2,0,1,0,0,0
2503,CHCL2COOH,0,4,2,0,2,0,2,0
2504,CO1H63O,0,11,6,0,3,0,0,0
2505,CLCOCL2OOH,0,1,2,0,3,0,3,0
2506,PECNO3,0,11,5,1,3,0,0,0
2507,CL12PRAOOH,0,6,3,0,2,0,2,0
2508,C42CO3H,0,10,5,0,5,0,0,0
2509,CH3COCLOOH,0,5,3,0,3,0,1,0
2510,CL12PRCOOH,0,6,3,0,2,0,2,0
2511,NISOPO,0,8,5,1,4,0,0,0
2512,C2H5NO3,0,5,2,1,3,0,0,0
2513,CL2OHCH2O,0,3,2,0,2,0,2,0
2514,CL2OHCH2OH,0,4,2,0,2,0,2,0
2515,NISOPNO3,0,8,5,2,6,0,0,0
2516,CL2OHCO3H,0,2,2,0,4,0,2,0
2517,CH3CHOOA,0,4,2,0,2,0,0,0
2518,C84OOH,0,14,8,0,4,0,0,0
2519,HO2C6O,0,13,6,0,2,0,0,0
2520,MACROHO,0,7,4,0,3,0,0,0
2521,C3H5CO2H,0,6,4,0,2,0,0,0
2522,COCCOHCO,0,7,4,0,3,0,0,0
2523,COCCOHNO3,0,7,4,1,5,0,0,0
2524,NC4CO2H,0,7,5,1,5,0,0,0
2525,CH2OHCCLO,0,4,2,0,2,0,1,0
2526,CCLOHCOOH,0,5,2,0,3,0,1,0
2527,CLOHCO3H,0,3,2,0,4,0,1,0
2528,NC4H9NO3,0,9,4,1,3,0,0,0
2529,MIBKAOHAO,0,11,6,0,3,0,0,0
2530,M3PEBNO3,0,13,6,1,3,0,0,0
2531,MIBKAOH3CO,0,10,6,0,3,0,0,0
2532,INAO,0,10,5,1,6,0,0,0
2533,INANCHO,0,8,5,2,8,0,0,0
2534,INANCO3H,0,8,5,2,10,0,0,0
2535,INB1GLYOX,0,7,5,1,6,0,0,0
2536,INAHPPAN,0,8,5,2,11,0,0,0
2537,ALLYLOH,0,6,3,0,1,0,0,0
2538,INAHCO3H,0,9,5,1,8,0,0,0
2539,INB1O,0,10,5,1,6,0,0,0
2540,INB1OH,0,11,5,1,6,0,0,0
2541,INB1NBCHO,0,8,5,2,8,0,0,0
2542,GAOOB,0,4,2,0,3,0,0,0
2543,INCO,0,10,5,1,6,0,0,0
2544,INCGLYOX,0,7,5,1,6,0,0,0
2545,INCNCO3H,0,8,5,2,10,0,0,0
2546,MACRNBPAN,0,6,4,2,9,0,0,0
2547,INDHCO3H,0,9,5,1,8,0,0,0
2548,CO2N3CO3H,0,5,4,1,7,0,0,0
2549,NONNO3,0,19,9,1,3,0,0,0
2550,INB1NACO3H,0,8,5,2,10,0,0,0
2551,INB1NBCO3H,0,8,5,2,10,0,0,0
2552,INB1HPPAN,0,8,5,2,11,0,0,0
2553,ACLOOA,0,6,3,0,3,0,0,0
2554,LIMAOOH,0,18,10,0,3,0,0,0
2555,C71OOH,0,14,7,0,4,0,0,0
2556,HO3C96O,0,19,9,0,2,0,0,0
2557,LIMBNO3,0,17,10,1,4,0,0,0
2558,LIMBOOH,0,18,10,0,3,0,0,0
2559,M23C43NO3,0,13,6,1,3,0,0,0
2560,LIMCNO3,0,17,10,1,4,0,0,0
2561,HO3C96NO3,0,19,9,1,4,0,0,0
2562,LIMALNO3,0,17,10,1,6,0,0,0
2563,M3PEBOOH,0,14,6,0,2,0,0,0
2564,C923NO3,0,15,9,1,4,0,0,0
2565,HO2C6NO3,0,13,6,1,4,0,0,0
2566,C924OOH,0,16,9,0,4,0,0,0
2567,C924CO,0,14,9,0,3,0,0,0
2568,C817CO,0,12,8,0,3,0,0,0
2569,MIBKAOHBO,0,11,6,0,3,0,0,0
2570,KLIMONONIC,0,14,9,0,4,0,0,0
2571,C817NO3,0,13,8,1,5,0,0,0
2572,BUTALNO3,0,7,4,1,4,0,0,0
2573,C818OOH,0,14,8,0,5,0,0,0
2574,C819OOH,0,14,8,0,5,0,0,0
2575,C727OOH,0,12,7,0,4,0,0,0
2576,C820OOH,0,12,8,0,6,0,0,0
2577,C622O,0,11,6,0,2,0,0,0
2578,C622NO3,0,11,6,1,4,0,0,0
2579,C728NO3,0,13,7,1,6,0,0,0
2580,C124OOH,0,22,12,0,4,0,0,0
2581,C517O,0,9,5,0,3,0,0,0
2582,C517NO3,0,9,5,1,5,0,0,0
2583,M2BKANO3,0,11,6,1,4,0,0,0
2584,IBUALANO3,0,7,4,1,4,0,0,0
2585,C623NO3,0,11,6,1,6,0,0,0
2586,IBUTALBO2H,0,8,4,0,3,0,0,0
2587,LMKAOOH,0,16,9,0,4,0,0,0
2588,CH3OCH2O,0,5,2,0,2,0,0,0
2589,LMKBNO3,0,15,9,1,5,0,0,0
2590,LMKBOOH,0,16,9,0,4,0,0,0
2591,CH3OCH2NO3,0,5,2,1,4,0,0,0
2592,C92OOH,0,18,9,0,4,0,0,0
2593,LIMALAOOH,0,16,10,0,4,0,0,0
2594,LIMALACO,0,14,10,0,3,0,0,0
2595,LIMALBOOH,0,16,10,0,4,0,0,0
2596,M2PEANO3,0,13,6,1,3,0,0,0
2597,LIMALBCO,0,14,10,0,3,0,0,0
2598,C823NO3,0,13,8,1,5,0,0,0
2599,C825OOH,0,14,8,0,5,0,0,0
2600,C822NO3,0,13,8,1,4,0,0,0
2601,C4CHOBNO3,0,9,5,1,4,0,0,0
2602,C610NO3,0,11,6,1,5,0,0,0
2603,C4CHOBOOH,0,10,5,0,3,0,0,0
2604,C824CO,0,12,8,0,3,0,0,0
2605,MEKANO3,0,7,4,1,4,0,0,0
2606,C729NO3,0,11,7,1,4,0,0,0
2607,C826NO3,0,13,8,1,6,0,0,0
2608,MEKAOOH,0,8,4,0,3,0,0,0
2609,C624NO3,0,11,6,1,4,0,0,0
2610,HM23C4NO3,0,13,6,1,4,0,0,0
2611,C625OOH,0,12,6,0,5,0,0,0
2612,C730NO3,0,13,7,1,6,0,0,0
2613,C626NO3,0,9,6,1,5,0,0,0
2614,H2M3CO4CHO,0,10,6,0,3,0,0,0
2615,C93NO3,0,17,9,1,5,0,0,0
2616,C519OOH,0,10,5,0,4,0,0,0
2617,DIETETO,0,9,4,0,2,0,0,0
2618,C627OOH,0,10,6,0,4,0,0,0
2619,LMLKAOOH,0,14,9,0,5,0,0,0
2620,LMLKACO,0,12,9,0,4,0,0,0
2621,LMLKBOOH,0,14,9,0,5,0,0,0
2622,LMLKBCO,0,12,9,0,4,0,0,0
2623,MPRKNO3,0,9,5,1,4,0,0,0
2624,C732NO3,0,11,7,1,6,0,0,0
2625,C734OOH,0,12,7,0,6,0,0,0
2626,C731NO3,0,11,7,1,5,0,0,0
2627,M23C4OOH,0,14,6,0,2,0,0,0
2628,C733CO,0,10,7,0,4,0,0,0
2629,C628OOH,0,10,6,0,5,0,0,0
2630,IPEANO3,0,11,5,1,3,0,0,0
2631,C735OOH,0,10,7,0,5,0,0,0
2632,C94OOH,0,16,9,0,4,0,0,0
2633,NLIMOOH,0,17,10,1,5,0,0,0
2634,M2PE,0,14,6,0,0,0,0,0
2635,HO1MC5O,0,13,6,0,2,0,0,0
2636,NLMKAOOH,0,15,9,1,6,0,0,0
2637,DIEKBNO3,0,9,5,1,4,0,0,0
2638,C72NO3,0,13,7,1,5,0,0,0
2639,DIEKBOOH,0,10,5,0,3,0,0,0
2640,HOCO3C5OOH,0,10,5,0,4,0,0,0
2641,CH3SCH2OOH,0,6,2,0,2,1,0,0
2642,CH3SCHO,0,4,2,0,1,1,0,0
2643,CH3SOO2NO2,0,3,1,1,5,1,0,0
2644,CH3SO4NO2,0,3,1,1,6,1,0,0
2645,MIPKBNO3,0,9,5,1,4,0,0,0
2646,CH3SO2CHO,0,4,2,0,3,1,0,0
2647,DECNO3,0,21,10,1,3,0,0,0
2648,BCAOOH,0,26,15,0,3,0,0,0
2649,HO3C106O,0,21,10,0,2,0,0,0
2650,BCBNO3,0,25,15,1,4,0,0,0
2651,BCBOOH,0,26,15,0,3,0,0,0
2652,CYHXONANO3,0,9,6,1,4,0,0,0
2653,BCCNO3,0,25,15,1,4,0,0,0
2654,HO3C106NO3,0,21,10,1,4,0,0,0
2655,BCALNO3,0,25,15,1,6,0,0,0
2656,HOIPRGLYOX,0,8,5,0,3,0,0,0
2657,MTBEANO3,0,11,5,1,4,0,0,0
2658,C141NO3,0,23,14,1,4,0,0,0
2659,HO3C116NO3,0,23,11,1,4,0,0,0
2660,C142NO3,0,23,14,1,5,0,0,0
2661,MTBEAOOH,0,12,5,0,3,0,0,0
2662,C143NO3,0,23,14,1,6,0,0,0
2663,HEXBOOH,0,14,6,0,2,0,0,0
2664,C927O,0,15,9,0,3,0,0,0
2665,C41CO2H,0,8,5,0,3,0,0,0
2666,C630OOH,0,10,6,0,4,0,0,0
2667,C46CO3H,0,8,5,0,4,0,0,0
2668,C611OOH,0,10,6,0,4,0,0,0
2669,C928NO3,0,15,9,1,5,0,0,0
2670,HEX2ONANO3,0,11,6,1,4,0,0,0
2671,C929OOH,0,16,9,0,5,0,0,0
2672,BIACETO,0,5,4,0,3,0,0,0
2673,IPEAOOH,0,12,5,0,2,0,0,0
2674,HEX2ONAOOH,0,12,6,0,3,0,0,0
2675,BCKAOOH,0,24,14,0,4,0,0,0
2676,BCKBNO3,0,23,14,1,5,0,0,0
2677,BCKBOOH,0,24,14,0,4,0,0,0
2678,MTBEAALNO3,0,9,5,1,5,0,0,0
2679,C131NO3,0,21,13,1,5,0,0,0
2680,M3PECO,0,13,6,0,1,0,0,0
2681,C133NO3,0,21,13,1,7,0,0,0
2682,HEX2ONBNO3,0,11,6,1,4,0,0,0
2683,C829O,0,13,8,0,4,0,0,0
2684,HEX2ONBOOH,0,12,6,0,3,0,0,0
2685,MTBEAALOOH,0,10,5,0,4,0,0,0
2686,C521OOH,0,8,5,0,5,0,0,0
2687,C134OH,0,20,13,0,6,0,0,0
2688,BCOOA,0,24,15,0,3,0,0,0
2689,BCSOZO,0,25,15,0,5,0,0,0
2690,BCSOZNO3,0,25,15,1,7,0,0,0
2691,BCSOZOOH,0,26,15,0,6,0,0,0
2692,C151O,0,25,15,0,5,0,0,0
2693,C151NO3,0,25,15,1,7,0,0,0
2694,C151OOH,0,26,15,0,6,0,0,0
2695,C152O,0,25,15,0,5,0,0,0
2696,C152NO3,0,25,15,1,7,0,0,0
2697,C152OOH,0,26,15,0,6,0,0,0
2698,BCALAOOH,0,24,15,0,4,0,0,0
2699,BCALACO,0,22,15,0,3,0,0,0
2700,HO3C5NO3,0,11,5,1,4,0,0,0
2701,CHEXNO3,0,11,6,1,3,0,0,0
2702,C127NO3,0,19,12,1,5,0,0,0
2703,C128O,0,19,12,0,4,0,0,0
2704,M2PEAOOH,0,14,6,0,2,0,0,0
2705,BCALBOOH,0,24,15,0,4,0,0,0
2706,PR1O2HNO3,0,7,3,1,5,0,0,0
2707,BCALBCO,0,22,15,0,3,0,0,0
2708,HEX3ONANO3,0,11,6,1,4,0,0,0
2709,C137NO3,0,21,13,1,5,0,0,0
2710,C139NO3,0,21,13,1,7,0,0,0
2711,C1310O,0,21,13,0,5,0,0,0
2712,HO1C4OOH,0,10,4,0,3,0,0,0
2713,M22C4NO3,0,13,6,1,3,0,0,0
2714,C136NO3,0,21,13,1,4,0,0,0
2715,HO13C5NO3,0,11,5,1,5,0,0,0
2716,C1311NO3,0,21,13,1,5,0,0,0
2717,MTBEBNO3,0,11,5,1,4,0,0,0
2718,C1312O,0,21,13,0,4,0,0,0
2719,C1010OOH,0,16,10,0,4,0,0,0
2720,C102OOH,0,20,10,0,4,0,0,0
2721,C736OOH,0,10,7,0,4,0,0,0
2722,C522CO3H,0,8,6,0,4,0,0,0
2723,M22C4OOH,0,14,6,0,2,0,0,0
2724,C146OOH,0,22,14,0,5,0,0,0
2725,C146CO,0,20,14,0,4,0,0,0
2726,MTBEBOOH,0,12,5,0,3,0,0,0
2727,C1012NO3,0,17,10,1,5,0,0,0
2728,HM33C4OH,0,14,6,0,2,0,0,0
2729,HEX3ONDNO3,0,11,6,1,4,0,0,0
2730,HM23C4OOH,0,14,6,0,3,0,0,0
2731,C129OOH,0,18,12,0,5,0,0,0
2732,C129CO,0,16,12,0,4,0,0,0
2733,HEX3ONDOOH,0,12,6,0,3,0,0,0
2734,C831NO3,0,13,8,1,5,0,0,0
2735,HM22C3NO3,0,11,5,1,4,0,0,0
2736,BCKOOA,0,22,14,0,4,0,0,0
2737,C148OOH,0,22,14,0,6,0,0,0
2738,C148CO,0,20,14,0,5,0,0,0
2739,PRNO3CO3H,0,5,3,1,6,0,0,0
2740,C1014NO3,0,17,10,1,6,0,0,0
2741,HM22C3OOH,0,12,5,0,3,0,0,0
2742,BCLKAOOH,0,22,14,0,5,0,0,0
2743,DIIPRETO,0,13,6,0,2,0,0,0
2744,BCLKACO,0,20,14,0,4,0,0,0
2745,C1313NO3,0,21,13,1,6,0,0,0
2746,C103NO3,0,19,10,1,5,0,0,0
2747,C112OOH,0,22,11,0,4,0,0,0
2748,HO3C5OOH,0,12,5,0,3,0,0,0
2749,C117NO3,0,17,11,1,6,0,0,0
2750,C118O,0,17,11,0,5,0,0,0
2751,BCLKBOOH,0,22,14,0,5,0,0,0
2752,UDECNO3,0,23,11,1,3,0,0,0
2753,BCLKBCO,0,20,14,0,4,0,0,0
2754,C1211NO3,0,19,12,1,6,0,0,0
2755,M33C4NO3,0,13,6,1,3,0,0,0
2756,C1212NO3,0,19,12,1,8,0,0,0
2757,C1213O,0,19,12,0,6,0,0,0
2758,C1210NO3,0,19,12,1,5,0,0,0
2759,C1215O,0,19,12,0,5,0,0,0
2760,M33C4OOH,0,14,6,0,2,0,0,0
2761,ETBE,0,14,6,0,1,0,0,0
2762,C930OOH,0,14,9,0,5,0,0,0
2763,NBCOOH,0,25,15,1,5,0,0,0
2764,NBCKOOH,0,23,14,1,6,0,0,0
2765,C524NO3,0,9,5,1,5,0,0,0
2766,C524CO,0,8,5,0,3,0,0,0
2767,C525OOH,0,10,5,0,6,0,0,0
2768,MIBKAOH,0,12,6,0,2,0,0,0
2769,HPNC524CO,0,9,5,1,8,0,0,0
2770,HIEB1O,0,9,5,0,5,0,0,0
2771,HIEB2O,0,9,5,0,5,0,0,0
2772,C104OOH,0,18,10,0,4,0,0,0
2773,BCALCO,0,23,15,0,3,0,0,0
2774,BCALCCO,0,22,15,0,3,0,0,0
2775,BCLKCO,0,21,14,0,4,0,0,0
2776,BCLKCCO,0,20,14,0,4,0,0,0
2777,ETBEANO3,0,13,6,1,4,0,0,0
2778,CISOPAO,0,9,5,0,2,0,0,0
2779,C526O,0,9,5,0,5,0,0,0
2780,C527O,0,9,5,0,5,0,0,0
2781,MIBK3CO,0,10,6,0,2,0,0,0
2782,C534O,0,7,5,0,6,0,0,0
2783,C535O,0,7,5,0,6,0,0,0
2784,HPC52O,0,9,5,0,5,0,0,0
2785,HPC52CO3H,0,10,5,0,8,0,0,0
2786,CO2C3OOA,0,6,4,0,3,0,0,0
2787,CH2CHCH2O,0,5,3,0,1,0,0,0
2788,CH2CHCH2NO3,0,5,3,1,3,0,0,0
2789,ETBEAOOH,0,14,6,0,3,0,0,0
2790,C45O,0,7,4,0,1,0,0,0
2791,C45NO3,0,7,4,1,3,0,0,0
2792,ETHOHNO3,0,5,2,1,4,0,0,0
2793,HC4CO3H,0,8,5,0,4,0,0,0
2794,C63NO3,0,11,6,1,5,0,0,0
2795,MTBKNO3,0,11,6,1,4,0,0,0
2796,C58AO,0,9,5,0,4,0,0,0
2797,C47CHO,0,7,5,1,6,0,0,0
2798,C57AO,0,9,5,0,4,0,0,0
2799,HMML,0,6,4,0,3,0,0,0
2800,C6CO2M2OH,0,10,6,0,4,0,0,0
2801,C6M5CO2OH,0,10,7,0,3,0,0,0
2802,C4MCONO3O,0,8,5,1,5,0,0,0
2803,C614CO23OH,0,10,6,0,4,0,0,0
2804,C6O132OH,0,10,6,0,3,0,0,0
2805,BUOX2ETOH,0,14,6,0,2,0,0,0
2806,BOX2ECHO,0,12,6,0,2,0,0,0
2807,C5MO132OH,0,10,6,0,3,0,0,0
2808,C8236CO,0,10,8,0,3,0,0,0
2809,NAOOA,0,5,3,1,5,0,0,0
2810,IPECO,0,11,5,0,1,0,0,0
2811,HCC7CO,0,10,7,0,2,0,0,0
2812,CH3O,0,3,1,0,1,0,0,0
2813,MACROOA,0,6,4,0,2,0,0,0
2814,C51NO324CO,0,7,5,1,5,0,0,0
2815,C4M2ALOHNO3,0,7,5,1,6,0,0,0
2816,MACRNOOA,0,7,4,1,6,0,0,0
2817,MGLOOA,0,4,3,0,3,0,0,0
2818,MMCF,0,4,3,0,4,0,0,0
2819,C629OH,0,10,6,0,4,0,0,0
2820,C520OH,0,8,5,0,4,0,0,0
2821,MALANHY,0,2,4,0,3,0,0,0
2822,MMALANHY,0,4,5,0,3,0,0,0
2823,HNC524CO,0,9,5,1,7,0,0,0
2824,MO2EOL,0,8,3,0,2,0,0,0
2825,MEMOXYCHO,0,6,3,0,2,0,0,0
2826,C6CO2OHPAN,0,7,7,1,8,0,0,0
2827,C6COOHCO3H,0,8,7,0,6,0,0,0
2828,C5CO2OHPAN,0,5,6,1,8,0,0,0
2829,C5COOHCO3H,0,6,6,0,6,0,0,0
2830,HOACETETO,0,7,4,0,4,0,0,0
2831,C115O,0,17,11,0,4,0,0,0
2832,CHOC2PAN,0,5,4,1,6,0,0,0
2833,MXYLPAN,0,7,8,1,5,0,0,0
2834,ACECOCOCH3,0,6,5,0,4,0,0,0
2835,C5PAN10,0,9,5,1,7,0,0,0
2836,CHOMOHPAN,0,5,4,1,7,0,0,0
2837,C4COMOHPAN,0,7,6,1,8,0,0,0
2838,ACCOCOMOOH,0,6,5,0,6,0,0,0
2839,PROL1MPAN,0,9,5,1,6,0,0,0
2840,H2M4C65NO3,0,15,7,1,4,0,0,0
2841,EOX2OLBNO3,0,9,4,1,5,0,0,0
2842,NPRACBNO3,0,9,5,1,5,0,0,0
2843,EPXMDLPAN,0,5,5,1,7,0,0,0
2844,M2PEBO,0,13,6,0,1,0,0,0
2845,HO3C3PAN,0,7,4,1,6,0,0,0
2846,C7CO2OHPAN,0,9,8,1,8,0,0,0
2847,MXNCATECO,0,10,8,1,8,0,0,0
2848,MXNNCATCO,0,9,8,2,10,0,0,0
2849,C4NO32M2O,0,10,5,1,4,0,0,0
2850,DNMXYOLO,0,9,8,2,9,0,0,0
2851,ETACETOH,0,8,4,0,3,0,0,0
2852,TC4H9NO3,0,9,4,1,3,0,0,0
2853,NMXYOLO,0,10,8,1,7,0,0,0
2854,MXYOHNO2O,0,10,8,1,7,0,0,0
2855,C43NO3PAN,0,8,5,2,8,0,0,0
2856,ACCOMEPAN,0,5,5,1,8,0,0,0
2857,C6PAN7,0,7,6,1,7,0,0,0
2858,C23O3MCOOH,0,8,5,0,5,0,0,0
2859,C4CO2DBPAN,0,3,5,1,7,0,0,0
2860,C4CO2DCO3H,0,4,5,0,5,0,0,0
2861,IPROPOLPAN,0,5,3,1,6,0,0,0
2862,C5CO2DBPAN,0,5,6,1,7,0,0,0
2863,ACETC2PAN,0,7,5,1,7,0,0,0
2864,M2PEDNO3,0,13,6,1,3,0,0,0
2865,M2PEDO,0,13,6,0,1,0,0,0
2866,PXYBIPENO3,0,11,8,1,6,0,0,0
2867,C3M3OH2PAN,0,9,5,1,6,0,0,0
2868,IPRACNO3,0,9,5,1,5,0,0,0
2869,ACETMEPAN,0,5,4,1,7,0,0,0
2870,PXYMUCPAN,0,9,8,1,7,0,0,0
2871,C6M5CO2O,0,9,7,0,3,0,0,0
2872,C6MOHCOPAN,0,9,8,1,8,0,0,0
2873,C6MOCOCO3H,0,10,8,0,6,0,0,0
2874,C5DBCO2PAN,0,5,6,1,7,0,0,0
2875,C5DCO2CO3H,0,6,6,0,5,0,0,0
2876,PXNCATECO,0,10,8,1,8,0,0,0
2877,PXNNCATCO,0,9,8,2,10,0,0,0
2878,DNPXYOLO,0,9,8,2,9,0,0,0
2879,NPXYOLO,0,10,8,1,7,0,0,0
2880,IPRACBPAN,0,7,5,1,7,0,0,0
2881,C23O3CPAN,0,5,5,1,8,0,0,0
2882,CY6COCOOOH,0,8,6,0,4,0,0,0
2883,MO2EOLAO,0,7,3,0,3,0,0,0
2884,HO2MC5NO3,0,13,6,1,4,0,0,0
2885,C3MNO3PAN,0,8,5,2,8,0,0,0
2886,ETOMEPAN,0,7,4,1,6,0,0,0
2887,ACBUONANO3,0,9,6,1,6,0,0,0
2888,ACBUOAOOH,0,10,6,0,5,0,0,0
2889,MC5CO2OHO,0,9,6,0,4,0,0,0
2890,MC4CODBPAN,0,7,6,1,6,0,0,0
2891,HO1C5NO3,0,11,5,1,4,0,0,0
2892,C5M2OHOPAN,0,9,8,1,8,0,0,0
2893,HO2C54O,0,11,5,0,2,0,0,0
2894,ACEETOHO,0,7,4,0,4,0,0,0
2895,C4DBM2PAN,0,7,7,1,7,0,0,0
2896,OXNCATECO,0,10,8,1,8,0,0,0
2897,OXNNCATCO,0,9,8,2,10,0,0,0
2898,DNOXYOLO,0,9,8,2,9,0,0,0
2899,NOXYOLO,0,10,8,1,7,0,0,0
2900,C74OOH,0,10,7,0,5,0,0,0
2901,BUT2OLOOH,0,10,4,0,3,0,0,0
2902,C6PAN21,0,11,6,1,6,0,0,0
2903,CHOC3COPAN,0,5,5,1,7,0,0,0
2904,C6O4KETO,0,5,6,0,6,0,0,0
2905,MOXCOCH2OH,0,6,3,0,3,0,0,0
2906,ACCOCOETO,0,7,6,0,5,0,0,0
2907,HO3C76NO3,0,15,7,1,4,0,0,0
2908,HO2M2C4O,0,11,5,0,2,0,0,0
2909,C6PAN2,0,9,6,1,6,0,0,0
2910,NBUACCNO3,0,11,6,1,5,0,0,0
2911,C4M2NO33O,0,10,5,1,4,0,0,0
2912,EPXMKTPAN,0,7,6,1,7,0,0,0
2913,NBUACCOOH,0,12,6,0,4,0,0,0
2914,NTM135OLO,0,12,9,1,7,0,0,0
2915,IBUTOLBO,0,9,4,0,2,0,0,0
2916,TM124BPAN,0,9,9,1,5,0,0,0
2917,C712NO3,0,13,7,1,5,0,0,0
2918,C712O,0,13,7,0,3,0,0,0
2919,TM124BPNO3,0,13,9,1,6,0,0,0
2920,PR2OHMOOOH,0,10,4,0,4,0,0,0
2921,ETOHCO2M,0,8,4,0,3,0,0,0
2922,C67O,0,11,6,0,3,0,0,0
2923,C7BDCOOH,0,12,7,0,5,0,0,0
2924,C7MOHCOPAN,0,11,9,1,8,0,0,0
2925,C4PAN1,0,7,4,1,6,0,0,0
2926,T124NCATO,0,12,9,1,8,0,0,0
2927,T124NNCTO,0,11,9,2,10,0,0,0
2928,DNT124LO,0,11,9,2,9,0,0,0
2929,NTM124OLO,0,12,9,1,7,0,0,0
2930,HO2MC5OOH,0,14,6,0,3,0,0,0
2931,C61O,0,11,6,0,3,0,0,0
2932,MCOOTBNO3,0,11,6,1,5,0,0,0
2933,C6PAN8,0,11,6,1,6,0,0,0
2934,C7ADCO,0,11,7,0,4,0,0,0
2935,C6PAN23,0,11,6,1,6,0,0,0
2936,MCOOTBOOH,0,12,6,0,4,0,0,0
2937,CO2OH3MPAN,0,7,5,1,7,0,0,0
2938,NDMMALYO,0,6,6,1,7,0,0,0
