! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Sparse Biadjacency Matrix, aka Stoichiometric Matrix, in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : mcm_BiadjacencyMatrix.csv
! Equation file        : mcm.kpp
! Output root filename : mcm
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



spc_name,species_index,reaction_index,stoichiometric_coefficient
OXYMUCCO3,5378,8797,-1
MC6CO2O2,5483,8797,1
OXYMUCCO2H,1276,8798,1
OXYMUCCO3,5378,8798,-1
MC6CO2O,785,8799,1
MC6CO2O2,5483,8799,-1
NO,5826,8799,-1
NO2,5831,8799,1
MC6CO2O,785,8800,-1
C5DICARB,5701,8800,1
CH3CO3,5818,8800,1
MC6CO2O,785,8801,1
MC6CO2O2,5483,8801,-1
NO2,5831,8801,1
NO3,5832,8801,-1
MC6CO2OOH,3864,8802,1
MC6CO2O2,5483,8802,-1
HO2,5825,8802,-1
MC6CO2O,785,8803,1
MC6CO2O2,5483,8803,-1
MC6CO2OH,2249,8804,1
MC6CO2O2,5483,8804,-1
OXYMUCPAN,3620,8805,-1
C5DICARB,5701,8805,1
CH3O2,5803,8805,1
OH,5824,8805,-1
CO,5828,8805,1
NO2,5831,8805,1
OXYMUCCO3H,1275,8806,-1
MC6CO2O2,5483,8806,1
OH,5824,8806,1
OXYMUCCO3H,1275,8807,-1
OXYMUCCO3,5378,8807,1
OH,5824,8807,-1
OXYMUCCO2H,1276,8808,-1
MC6CO2O2,5483,8808,1
HO2,5825,8808,1
OXYMUCCO2H,1276,8809,-1
MC6CO2O2,5483,8809,1
OH,5824,8809,-1
MC6CO2O,785,8810,1
MC6CO2OOH,3864,8810,-1
OH,5824,8810,1
MC6CO2OOH,3864,8811,-1
C5DICARB,5701,8811,1
CH3CO3,5818,8811,1
OH,5824,8811,1
MC6CO2OOH,3864,8812,-1
C4MCO2OOH,4340,8812,1
HO2,5825,8812,2
CO,5828,8812,2
MC6CO2OOH,3864,8813,-1
MC6CO2O2,5483,8813,1
OH,5824,8813,-1
MC6CO2OH,2249,8814,-1
C5DICARB,5701,8814,1
CH3CO3,5818,8814,1
HO2,5825,8814,1
MC6CO2OH,2249,8815,-1
C4MCO2OH,3865,8815,1
HO2,5825,8815,2
CO,5828,8815,2
MC6CO2OH,2249,8816,-1
C5DICARB,5701,8816,1
CH3CO3,5818,8816,1
OH,5824,8816,-1
C4MCO2OH,3865,8817,-1
BIACET,5522,8817,1
HO2,5825,8817,2
CO,5828,8817,1
C4MCO2OH,3865,8818,-1
MGLYOX,5798,8818,1
CH3CO3,5818,8818,1
HO2,5825,8818,1
C4MCO2OH,3865,8819,-1
C4MCO2O,4339,8819,1
OH,5824,8819,-1
EPXM2C4DAL,5110,8820,-1
C4MCO2O2,5552,8820,1
HO2,5825,8820,1
CO,5828,8820,1
EPXM2C4DAL,5110,8821,-1
EPXM2DLCO3,5304,8821,1
OH,5824,8821,-1
EPXM2C4DAL,5110,8822,-1
EPXM2DLCO3,5304,8822,1
HNO3,5772,8822,1
NO3,5832,8822,-1
EPXM2DLCO3,5304,8823,-1
C4MCO2O2,5552,8823,1
NO,5826,8823,-1
NO2,5831,8823,1
EPXM2DLPAN,1278,8824,1
EPXM2DLCO3,5304,8824,-1
NO2,5831,8824,-1
EPXM2DLPAN,1278,8825,-1
EPXM2DLCO3,5304,8825,1
NO2,5831,8825,1
EPXM2DLCO3,5304,8826,-1
C4MCO2O2,5552,8826,1
NO2,5831,8826,1
NO3,5832,8826,-1
EPXM2DCO3H,2250,8827,1
EPXM2DLCO3,5304,8827,-1
HO2,5825,8827,-1
EPXM2DCO2H,2251,8828,1
EPXM2DLCO3,5304,8828,-1
HO2,5825,8828,-1
O3,5830,8828,1
EPXM2DLCO3,5304,8829,-1
C4MCO2O2,5552,8829,1
EPXM2DCO2H,2251,8830,1
EPXM2DLCO3,5304,8830,-1
EPXM2DLPAN,1278,8831,-1
EPXM2DLCO3,5304,8831,1
OH,5824,8831,-1
NO2,5831,8831,1
EPXM2DCO3H,2250,8832,-1
C4MCO2O2,5552,8832,1
OH,5824,8832,1
EPXM2DCO3H,2250,8833,-1
EPXM2DLCO3,5304,8833,1
OH,5824,8833,-1
EPXM2DCO2H,2251,8834,-1
C4MCO2O2,5552,8834,1
HO2,5825,8834,1
EPXM2DCO2H,2251,8835,-1
C4MCO2O2,5552,8835,1
OH,5824,8835,-1
TMB1FUONE,5036,8836,1
MC5DICARB,5643,8836,-1
MC4CODBCO3,5475,8837,1
MC5DICARB,5643,8837,-1
HO2,5825,8837,1
MC5CO2OHO2,4922,8838,1
MC5DICARB,5643,8838,-1
OH,5824,8838,-1
MC4CODBCO3,5475,8839,1
MC5DICARB,5643,8839,-1
OH,5824,8839,-1
MC5CO2OHO,2889,8840,1
MC5CO2OHO2,4922,8840,-1
NO,5826,8840,-1
NO2,5831,8840,1
MC5CO2OHO,2889,8841,-1
BIACET,5522,8841,1
GLYOX,5807,8841,1
HO2,5825,8841,1
MC5CO2OHO,2889,8842,1
MC5CO2OHO2,4922,8842,-1
NO2,5831,8842,1
NO3,5832,8842,-1
MC5COOHOOH,3866,8843,1
MC5CO2OHO2,4922,8843,-1
HO2,5825,8843,-1
MC5CO2OHO,2889,8844,1
MC5CO2OHO2,4922,8844,-1
MC52CO2OH,1837,8845,1
MC5CO2OHO2,4922,8845,-1
MC5CO2OHO,2889,8846,1
MC5COOHOOH,3866,8846,-1
OH,5824,8846,1
MC5COOHOOH,3866,8847,-1
CO2H3CHO,5790,8847,1
CH3CO3,5818,8847,1
OH,5824,8847,1
MC5COOHOOH,3866,8848,-1
MC5CO2OHO2,4922,8848,1
OH,5824,8848,-1
MC52CO2OH,1837,8849,-1
CO2H3CHO,5790,8849,1
CH3CO3,5818,8849,1
HO2,5825,8849,1
MC52CO2OH,1837,8850,-1
MC5CO2OHO,2889,8850,1
OH,5824,8850,-1
MC4CODBCO2,5049,8851,1
MC4CODBCO3,5475,8851,-1
NO,5826,8851,-1
NO2,5831,8851,1
MC4CODBCO2,5049,8852,1
MC4CODBCO3,5475,8852,-1
NO2,5831,8852,1
NO3,5832,8852,-1
C5DBCOCO3H,1279,8853,1
MC4CODBCO3,5475,8853,-1
HO2,5825,8853,-1
C5DBCOCO2H,4269,8854,1
MC4CODBCO3,5475,8854,-1
HO2,5825,8854,-1
O3,5830,8854,1
MC4CODBPAN,2890,8855,1
MC4CODBCO3,5475,8855,-1
NO2,5831,8855,-1
MC4CODBPAN,2890,8856,-1
MC4CODBCO3,5475,8856,1
NO2,5831,8856,1
MC4CODBCO2,5049,8857,1
MC4CODBCO3,5475,8857,-1
C5DBCOCO2H,4269,8858,1
MC4CODBCO3,5475,8858,-1
C5DBCOCO3H,1279,8859,-1
MC4CODBCO2,5049,8859,1
OH,5824,8859,1
C5DBCOCO3H,1279,8860,-1
MC4CODBCO3,5475,8860,1
OH,5824,8860,-1
MC4CODBPAN,2890,8861,-1
BIACET,5522,8861,1
OH,5824,8861,-1
CO,5828,8861,2
NO2,5831,8861,1
C5DBCOCO2H,4269,8862,-1
HCOCO2H,5366,8862,1
CH3CO3,5818,8862,2
C5DBCOCO2H,4269,8863,-1
MC4CODBCO2,5049,8863,1
OH,5824,8863,-1
MC4CODBCO3,5475,8864,1
MC5DICARB,5643,8864,-1
HNO3,5772,8864,1
NO3,5832,8864,-1
MEK2OOA,2253,8865,1
MC5DICARB,5643,8865,-1
GLYOX,5807,8865,1
O3,5830,8865,-1
GLYOOC,4102,8866,1
BIACET,5522,8866,1
MC5DICARB,5643,8866,-1
O3,5830,8866,-1
MEK2OOA,2253,8867,-1
MEK2OO,5325,8867,1
MEK2OOA,2253,8868,-1
BIACETO2,5775,8868,1
OH,5824,8868,1
SO3,3,8869,1
MEK2OO,5325,8869,-1
BIACET,5522,8869,1
SO2,5827,8869,-1
MEK2OO,5325,8870,-1
BIACET,5522,8870,1
CO,5828,8870,-1
MEK2OO,5325,8871,-1
BIACET,5522,8871,1
NO,5826,8871,-1
NO2,5831,8871,1
MEK2OO,5325,8872,-1
BIACET,5522,8872,1
NO2,5831,8872,-1
NO3,5832,8872,1
MEK2OO,5325,8873,-1
BIACET,5522,8873,1
H2O2,5626,8873,1
MMALANHY,2822,8874,1
MC4CODBCO2,5049,8874,-1
CH3O2,5803,8874,1
MC4CODBCO2,5049,8875,-1
BIACET,5522,8875,1
HO2,5825,8875,1
CO,5828,8875,1
OXYQONE,2254,8876,-1
OXYQO2,4156,8876,1
OH,5824,8876,-1
OXYQO,102,8877,1
OXYQO2,4156,8877,-1
NO,5826,8877,-1
NO2,5831,8877,1
OXYQO,102,8878,-1
C5M2OHOCO3,4757,8878,1
OXYQO,102,8879,1
OXYQO2,4156,8879,-1
NO2,5831,8879,1
NO3,5832,8879,-1
OXYQOOH,434,8880,1
OXYQO2,4156,8880,-1
HO2,5825,8880,-1
OXYQO,102,8881,1
OXYQO2,4156,8881,-1
OXYQOH,432,8882,1
OXYQO2,4156,8882,-1
OXYQCO,433,8883,1
OXYQO2,4156,8883,-1
OXYQO,102,8884,1
OXYQOOH,434,8884,-1
OH,5824,8884,1
OXYQCO,433,8885,1
OXYQOOH,434,8885,-1
OXYQOH,432,8886,-1
OXYQCO,433,8886,1
OH,5824,8886,-1
HO2,5825,8886,1
OXYQCO,433,8887,-1
C5M2OHOCO3,4757,8887,1
OH,5824,8887,-1
C5M2OHOCO3,4757,8888,-1
C5134CO2OH,5118,8888,1
CH3CO3,5818,8888,1
NO,5826,8888,-1
NO2,5831,8888,1
C5M2OHOPAN,2892,8889,1
C5M2OHOCO3,4757,8889,-1
NO2,5831,8889,-1
C5M2OHOPAN,2892,8890,-1
C5M2OHOCO3,4757,8890,1
NO2,5831,8890,1
C5M2OHOCO3,4757,8891,-1
C5134CO2OH,5118,8891,1
CH3CO3,5818,8891,1
NO2,5831,8891,1
NO3,5832,8891,-1
C5M2OHCO3H,2257,8892,1
C5M2OHOCO3,4757,8892,-1
HO2,5825,8892,-1
C5M2OHOCO3,4757,8893,-1
C5134CO2OH,5118,8893,1
CH3CO3,5818,8893,1
C5M2OHOPAN,2892,8894,-1
C5134CO2OH,5118,8894,1
CH3CO3,5818,8894,1
OH,5824,8894,-1
NO2,5831,8894,1
C5M2OHCO3H,2257,8895,-1
C5134CO2OH,5118,8895,1
CH3CO3,5818,8895,1
OH,5824,8895,1
C5M2OHCO3H,2257,8896,-1
C5M2OHOCO3,4757,8896,1
OH,5824,8896,-1
BZEMUCNO3,3670,8897,-1
EPXC4DIAL,5255,8897,1
GLYOX,5807,8897,1
HO2,5825,8897,1
NO2,5831,8897,1
NPHENOOH,3373,8898,-1
MALDALCO2H,4951,8898,1
GLYOX,5807,8898,1
OH,5824,8898,1
NO2,5831,8898,1
NPHENOH,2175,8899,-1
MALDALCO2H,4951,8899,1
GLYOX,5807,8899,1
HO2,5825,8899,1
NO2,5831,8899,1
OXYQONE,2254,8900,-1
NOXYQO2,4161,8900,1
NO3,5832,8900,-1
NOXYQO,786,8901,1
NOXYQO2,4161,8901,-1
NO,5826,8901,-1
NO2,5831,8901,1
NOXYQO,786,8902,-1
C6CO4M2DB,4163,8902,1
NO2,5831,8902,1
NOXYQO,786,8903,1
NOXYQO2,4161,8903,-1
NO2,5831,8903,1
NO3,5832,8903,-1
NOXYQOOH,2259,8904,1
NOXYQO2,4161,8904,-1
HO2,5825,8904,-1
NOXYQO,786,8905,1
NOXYQO2,4161,8905,-1
NOXYQO,786,8906,1
NOXYQOOH,2259,8906,-1
OH,5824,8906,1
NOXYQOOH,2259,8907,-1
NOXYQO2,4161,8907,1
OH,5824,8907,-1
C6CO4M2DB,4163,8908,-1
C4DBM2CO3,5117,8908,1
HO2,5825,8908,1
CO,5828,8908,1
C6CO4M2DB,4163,8909,-1
CO23C3CHO,5785,8909,1
CH3CO3,5818,8909,1
OH,5824,8909,-1
CO,5828,8909,2
C4DBM2CO3,5117,8910,-1
CO23C3CHO,5785,8910,1
CH3CO3,5818,8910,1
NO,5826,8910,-1
NO2,5831,8910,1
C4DBM2PAN,2895,8911,1
C4DBM2CO3,5117,8911,-1
NO2,5831,8911,-1
C4DBM2PAN,2895,8912,-1
C4DBM2CO3,5117,8912,1
NO2,5831,8912,1
C4DBM2CO3,5117,8913,-1
CO23C3CHO,5785,8913,1
CH3CO3,5818,8913,1
NO2,5831,8913,1
NO3,5832,8913,-1
C4DBM2CO3H,2260,8914,1
C4DBM2CO3,5117,8914,-1
HO2,5825,8914,-1
C4DBM2CO3,5117,8915,-1
CO23C3CHO,5785,8915,1
CH3CO3,5818,8915,1
C4DBM2PAN,2895,8916,-1
CO23C3CHO,5785,8916,1
CH3CO3,5818,8916,1
OH,5824,8916,-1
NO2,5831,8916,1
C4DBM2CO3H,2260,8917,-1
CO23C3CHO,5785,8917,1
CH3CO3,5818,8917,1
OH,5824,8917,1
C4DBM2CO3H,2260,8918,-1
C4DBM2CO3,5117,8918,1
OH,5824,8918,-1
OXYLOL,3520,8919,-1
OXY1O,5062,8919,1
OH,5824,8919,-1
OXYLOL,3520,8920,-1
OXYOLO2,3937,8920,1
OH,5824,8920,-1
OXYLOL,3520,8921,-1
OXYCATECH,3938,8921,1
OH,5824,8921,-1
HO2,5825,8921,1
OXYLOL,3520,8922,-1
OXY1O,5062,8922,1
HNO3,5772,8922,1
NO3,5832,8922,-1
OXYLOL,3520,8923,-1
NOXYOLO2,4268,8923,1
NO3,5832,8923,-1
OXYLOL,3520,8924,-1
OXYOLO2,3937,8924,1
HNO3,5772,8924,1
NO3,5832,8924,-1
DM123O2,4932,8925,1
OXY1O,5062,8925,-1
O3,5830,8925,-1
OXYQONE,2254,8926,1
OXYOLO,5311,8926,-1
HO2,5825,8926,1
OXYCATECH,3938,8927,-1
OXCATEC1O,4955,8927,1
OH,5824,8927,-1
OXYCATECH,3938,8928,-1
OXCATEC1O,4955,8928,1
HNO3,5772,8928,1
NO3,5832,8928,-1
OXCATECOOA,787,8929,1
OXYCATECH,3938,8929,-1
O3,5830,8929,-1
OXNCATECH,3527,8930,1
OXCATEC1O,4955,8930,-1
NO2,5831,8930,-1
OXCATEC1O2,4529,8931,1
OXCATEC1O,4955,8931,-1
O3,5830,8931,-1
OXNCATECH,3527,8932,-1
OXNCATECO2,4731,8932,1
OH,5824,8932,-1
OXNCATECH,3527,8933,-1
OXNNCATCO2,4732,8933,1
NO3,5832,8933,-1
OXNCATECO,2896,8934,1
OXNCATECO2,4731,8934,-1
NO,5826,8934,-1
NO2,5831,8934,1
OXNCATECO,2896,8935,1
OXNCATECO2,4731,8935,-1
NO2,5831,8935,1
NO3,5832,8935,-1
OXNCATECO,2896,8936,-1
NC4MDCO2H,5043,8936,1
CH3COCO2H,5249,8936,1
HO2,5825,8936,1
OXNCATCOOH,1281,8937,1
OXNCATECO2,4731,8937,-1
HO2,5825,8937,-1
OXNCATECO,2896,8938,1
OXNCATECO2,4731,8938,-1
OXNCATCOOH,1281,8939,-1
OXNCATECO,2896,8939,1
OH,5824,8939,1
OXNCATCOOH,1281,8940,-1
OXNCATECO2,4731,8940,1
OH,5824,8940,-1
OXNNCATCO,2897,8941,1
OXNNCATCO2,4732,8941,-1
NO,5826,8941,-1
NO2,5831,8941,1
OXNNCATCO,2897,8942,1
OXNNCATCO2,4732,8942,-1
NO2,5831,8942,1
NO3,5832,8942,-1
OXNNCATCO,2897,8943,-1
NC4MDCO2H,5043,8943,1
CH3COCO2H,5249,8943,1
NO2,5831,8943,1
OXNNCATOOH,1282,8944,1
OXNNCATCO2,4732,8944,-1
HO2,5825,8944,-1
OXNNCATCO,2897,8945,1
OXNNCATCO2,4732,8945,-1
OXNNCATOOH,1282,8946,-1
OXNNCATCO,2897,8946,1
OH,5824,8946,1
OXNNCATOOH,1282,8947,-1
OXNNCATCO2,4732,8947,1
OH,5824,8947,-1
OXCATEC1O2,4529,8948,-1
OXCATEC1O,4955,8948,1
NO,5826,8948,-1
NO2,5831,8948,1
OXCATEC1O2,4529,8949,-1
OXCATEC1O,4955,8949,1
NO2,5831,8949,1
NO3,5832,8949,-1
OCATEC1OOH,1283,8950,1
OXCATEC1O2,4529,8950,-1
HO2,5825,8950,-1
OXCATEC1O2,4529,8951,-1
OXCATEC1O,4955,8951,1
OCATEC1OOH,1283,8952,-1
OXCATEC1O,4955,8952,1
OH,5824,8952,1
OCATEC1OOH,1283,8953,-1
OXCATEC1O2,4529,8953,1
OH,5824,8953,-1
OXCATECOOA,787,8954,-1
C5CO14OH,5094,8954,1
CH3COCO2H,5249,8954,1
OH,5824,8954,1
HO2,5825,8954,1
OXY1OHNO2,3530,8955,-1
NOXYOL1O,5190,8955,1
HNO3,5772,8955,1
NO3,5832,8955,-1
DNOXYOL,3531,8956,1
NOXYOL1O,5190,8956,-1
NO2,5831,8956,-1
NOXYOL1O2,4530,8957,1
NOXYOL1O,5190,8957,-1
O3,5830,8957,-1
NOXYOL1O2,4530,8958,-1
NOXYOL1O,5190,8958,1
NO,5826,8958,-1
NO2,5831,8958,1
NOXYOL1O2,4530,8959,-1
NOXYOL1O,5190,8959,1
NO2,5831,8959,1
NO3,5832,8959,-1
NOXYOL1OOH,1284,8960,1
NOXYOL1O2,4530,8960,-1
HO2,5825,8960,-1
NOXYOL1O2,4530,8961,-1
NOXYOL1O,5190,8961,1
NOXYOL1OOH,1284,8962,-1
NOXYOL1O,5190,8962,1
OH,5824,8962,1
NOXYOL1OOH,1284,8963,-1
NOXYOL1O2,4530,8963,1
OH,5824,8963,-1
DNOXYOL,3531,8964,-1
DNOXYOLO2,4740,8964,1
OH,5824,8964,-1
DNOXYOL,3531,8965,-1
NDNOXYOLO2,5002,8965,1
NO3,5832,8965,-1
DNOXYOLO,2898,8966,1
DNOXYOLO2,4740,8966,-1
NO,5826,8966,-1
NO2,5831,8966,1
DNOXYOLO,2898,8967,1
DNOXYOLO2,4740,8967,-1
NO2,5831,8967,1
NO3,5832,8967,-1
DNOXYOLO,2898,8968,-1
NC4MDCO2H,5043,8968,1
CH3COCO2H,5249,8968,1
NO2,5831,8968,1
DNOXYOLOOH,1285,8969,1
DNOXYOLO2,4740,8969,-1
HO2,5825,8969,-1
DNOXYOLO,2898,8970,1
DNOXYOLO2,4740,8970,-1
DNOXYOLOOH,1285,8971,-1
DNOXYOLO,2898,8971,1
OH,5824,8971,1
DNOXYOLOOH,1285,8972,-1
DNOXYOLO2,4740,8972,1
OH,5824,8972,-1
NDNOXYOLO,3779,8973,1
NDNOXYOLO2,5002,8973,-1
NO,5826,8973,-1
NO2,5831,8973,1
NDNOXYOLO,3779,8974,1
NDNOXYOLO2,5002,8974,-1
NO2,5831,8974,1
NO3,5832,8974,-1
NDNOXYOLO,3779,8975,-1
NC4MDCO2H,5043,8975,1
CH3COCO2H,5249,8975,1
HNO3,5772,8975,1
NO2,5831,8975,1
NDNOXYLOOH,1286,8976,1
NDNOXYOLO2,5002,8976,-1
HO2,5825,8976,-1
NDNOXYOLO,3779,8977,1
NDNOXYOLO2,5002,8977,-1
NDNOXYLOOH,1286,8978,-1
NDNOXYOLO,3779,8978,1
OH,5824,8978,1
NDNOXYLOOH,1286,8979,-1
NDNOXYOLO2,5002,8979,1
OH,5824,8979,-1
OXYOLO2,3937,8980,-1
OXYOLO,5311,8980,1
NO,5826,8980,-1
NO2,5831,8980,1
C5DBCOCO2H,4269,8981,1
OXYOLO,5311,8981,-1
GLYOX,5807,8981,1
HO2,5825,8981,1
OXYOLO2,3937,8982,-1
OXYOLO,5311,8982,1
NO2,5831,8982,1
NO3,5832,8982,-1
OXYOLOOH,1287,8983,1
OXYOLO2,3937,8983,-1
HO2,5825,8983,-1
OXYOLO2,3937,8984,-1
OXYOLO,5311,8984,1
OXYOLOH,103,8985,1
OXYOLO2,3937,8985,-1
OXYOLOOH,1287,8986,-1
OXYOLO,5311,8986,1
OH,5824,8986,1
OXYOLOOH,1287,8987,-1
OXYOLO2,3937,8987,1
OH,5824,8987,-1
OXYOLOH,103,8988,-1
OXYOLO,5311,8988,1
OH,5824,8988,-1
NOXYOLO,2899,8989,1
NOXYOLO2,4268,8989,-1
NO,5826,8989,-1
NO2,5831,8989,1
NOXYOLO,2899,8990,-1
C5DBCOCO2H,4269,8990,1
GLYOX,5807,8990,1
NO2,5831,8990,1
NOXYOLO,2899,8991,1
NOXYOLO2,4268,8991,-1
NO2,5831,8991,1
NO3,5832,8991,-1
NOXYOLOOH,3644,8992,1
NOXYOLO2,4268,8992,-1
HO2,5825,8992,-1
NOXYOLO,2899,8993,1
NOXYOLO2,4268,8993,-1
NOXYOLOH,1838,8994,1
NOXYOLO2,4268,8994,-1
NOXYOLO,2899,8995,1
NOXYOLOOH,3644,8995,-1
OH,5824,8995,1
NOXYOLOOH,3644,8996,-1
NOXYOLO2,4268,8996,1
OH,5824,8996,-1
NOXYOLOH,1838,8997,-1
NOXYOLO,2899,8997,1
OH,5824,8997,-1
OXY1OHNO2,3530,8998,1
OXY1O,5062,8998,-1
NO2,5831,8998,-1
OXY1OHNO2,3530,8999,-1
NOXYOL1O,5190,8999,1
OH,5824,8999,-1
C3M2COCO2H,4294,9000,-1
CH3COCO2H,5249,9000,1
CH3CO3,5818,9000,1
HO2,5825,9000,1
CO,5828,9000,1
C3M2COCO2H,4294,9001,-1
MGLYOX,5798,9001,1
CH3CO3,5818,9001,1
OH,5824,9001,-1
OXYFUONE,3920,9002,-1
OXYFUO2,5079,9002,1
OH,5824,9002,-1
OXYFUO,1839,9003,1
OXYFUO2,5079,9003,-1
NO,5826,9003,-1
NO2,5831,9003,1
OXYFUO,1839,9004,-1
C6OTRIKET,3949,9004,1
HO2,5825,9004,1
OXYFUO,1839,9005,1
OXYFUO2,5079,9005,-1
NO2,5831,9005,1
NO3,5832,9005,-1
OXYFUOOH,1288,9006,1
OXYFUO2,5079,9006,-1
HO2,5825,9006,-1
OXYFUO,1839,9007,1
OXYFUO2,5079,9007,-1
OXYFUOH,104,9008,1
OXYFUO2,5079,9008,-1
OXYFUOOH,1288,9009,-1
OXYFUO,1839,9009,1
OH,5824,9009,1
OXYFUOOH,1288,9010,-1
OXYFUO2,5079,9010,1
OH,5824,9010,-1
OXYFUOH,104,9011,-1
OXYFUO,1839,9011,1
OH,5824,9011,-1
C6OTRIKET,3949,9012,-1
CH3COCH2O2,5815,9012,1
CH3CO3,5818,9012,1
C6OTRIKET,3949,9013,-1
C6OTKETO2,5245,9013,1
OH,5824,9013,-1
C6OTKETO,788,9014,1
C6OTKETO2,5245,9014,-1
NO,5826,9014,-1
NO2,5831,9014,1
C6OTKETO,788,9015,-1
MGLYOX,5798,9015,1
CH3CO3,5818,9015,1
C6OTKETO,788,9016,1
C6OTKETO2,5245,9016,-1
NO2,5831,9016,1
NO3,5832,9016,-1
C6OTKETOOH,3648,9017,1
C6OTKETO2,5245,9017,-1
HO2,5825,9017,-1
C6OTKETO,788,9018,1
C6OTKETO2,5245,9018,-1
C6OTKETCO,2266,9019,1
C6OTKETO2,5245,9019,-1
C6OTKETOH,435,9020,1
C6OTKETO2,5245,9020,-1
C6OTKETO,788,9021,1
C6OTKETOOH,3648,9021,-1
OH,5824,9021,1
C6OTKETCO,2266,9022,1
C6OTKETOOH,3648,9022,-1
C6OTKETOOH,3648,9023,-1
C6OTKETO2,5245,9023,1
OH,5824,9023,-1
C6OTKETOH,435,9024,-1
C6OTKETCO,2266,9024,1
OH,5824,9024,-1
HO2,5825,9024,1
C6OTKETCO,2266,9025,-1
CH3CO3,5818,9025,2
CO,5828,9025,1
C6OTKETCO,2266,9026,-1
C6O4KETO2,4643,9026,1
OH,5824,9026,-1
C6O4KETO,2904,9027,1
C6O4KETO2,4643,9027,-1
NO,5826,9027,-1
NO2,5831,9027,1
C6O4KETO,2904,9028,1
C6O4KETO2,4643,9028,-1
NO2,5831,9028,1
NO3,5832,9028,-1
C6O4KETOOH,1289,9029,1
C6O4KETO2,4643,9029,-1
HO2,5825,9029,-1
C6O4KETO,2904,9030,1
C6O4KETO2,4643,9030,-1
C6O4KETO,2904,9031,-1
HCHO,5808,9031,1
CH3CO3,5818,9031,1
CO,5828,9031,2
C6O4KETOOH,1289,9032,-1
C6O4KETO,2904,9032,1
OH,5824,9032,1
C6O4KETOOH,1289,9033,-1
C6O4KETO2,4643,9033,1
OH,5824,9033,-1
OXYFUONE,3920,9034,-1
NOXYFUO2,5011,9034,1
NO3,5832,9034,-1
NOXYFUO,789,9035,1
NOXYFUO2,5011,9035,-1
NO,5826,9035,-1
NO2,5831,9035,1
NOXYFUO,789,9036,-1
C6OTRIKET,3949,9036,1
NO2,5831,9036,1
NOXYFUO,789,9037,1
NOXYFUO2,5011,9037,-1
NO2,5831,9037,1
NO3,5832,9037,-1
NOXYFUOOH,2268,9038,1
NOXYFUO2,5011,9038,-1
HO2,5825,9038,-1
NOXYFUO,789,9039,1
NOXYFUO2,5011,9039,-1
NOXYFUO,789,9040,1
NOXYFUOOH,2268,9040,-1
OH,5824,9040,1
NOXYFUOOH,2268,9041,-1
NOXYFUO2,5011,9041,1
OH,5824,9041,-1
OXYFUONE,3920,9042,-1
C6OTKETO2,5245,9042,1
OH,5824,9042,1
O3,5830,9042,-1
TM135B,3537,9043,-1
TM135BPRO2,4541,9043,1
OH,5824,9043,-1
TM135B,3537,9044,-1
TM135OXMUC,4542,9044,1
OH,5824,9044,-1
HO2,5825,9044,1
TM135B,3537,9045,-1
TM135BZOL,3651,9045,1
OH,5824,9045,-1
HO2,5825,9045,1
TM135B,3537,9046,-1
TMBO2,3962,9046,1
OH,5824,9046,-1
TM135B,3537,9047,-1
TMBO2,3962,9047,1
HNO3,5772,9047,1
NO3,5832,9047,-1
TMBO,2269,9048,1
TMBO2,3962,9048,-1
NO,5826,9048,-1
NO2,5831,9048,1
TMBNO3,2270,9049,1
TMBO2,3962,9049,-1
NO,5826,9049,-1
TMBO,2269,9050,1
TMBO2,3962,9050,-1
NO2,5831,9050,1
NO3,5832,9050,-1
TMBOOH,1290,9051,1
TMBO2,3962,9051,-1
HO2,5825,9051,-1
TMBO,2269,9052,1
TMBO2,3962,9052,-1
TMBO2,3962,9053,-1
TMBCHO,4104,9053,1
TMBOH,436,9054,1
TMBO2,3962,9054,-1
TMBO,2269,9055,-1
TMBCHO,4104,9055,1
HO2,5825,9055,1
TMBOOH,1290,9056,-1
TMBO,2269,9056,1
OH,5824,9056,1
TMBOOH,1290,9057,-1
TMBCHO,4104,9057,1
TMBCHO,4104,9058,-1
TMBCO3,4647,9058,1
OH,5824,9058,-1
TMBOH,436,9059,-1
TMBCHO,4104,9059,1
OH,5824,9059,-1
HO2,5825,9059,1
TMBO,2269,9060,1
TMBNO3,2270,9060,-1
NO2,5831,9060,1
TMBNO3,2270,9061,-1
TMBCHO,4104,9061,1
OH,5824,9061,-1
NO2,5831,9061,1
TMBCHO,4104,9062,-1
TMBCO3,4647,9062,1
HO2,5825,9062,1
