! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Representation of the mechanism as a bipartite species-reaction graph in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : RACM_EdgeList.csv
! Equation file        : RACM.kpp
! Output root filename : RACM
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



# species_index (starts from 1),reaction_index (starts from 1),from,to, directed stoichiometric value
76,177,R177,HO2,1
49,178,R178,MACR,0.55
50,178,ISOP,R178,-1
58,178,R178,HCHO,1.09
65,178,R178,OLT,0.37
67,178,R178,OLI,0.08
74,178,MO2,R178,-1
76,178,R178,HO2,1
51,179,APIP,R179,-1
52,179,R179,KET,1
58,179,R179,HCHO,1
66,179,R179,ALD,1
74,179,MO2,R179,-1
76,179,R179,HO2,2
49,180,R180,MACR,0.6
55,180,LIMP,R180,-1
58,180,R180,HCHO,1.4
67,180,R180,OLI,0.4
74,180,MO2,R180,-1
76,180,R180,HO2,2
46,181,R181,GLY,0.65
53,181,R181,MGLY,0.35
58,181,R181,HCHO,1
59,181,TOLP,R181,-1
63,181,R181,DCB,1
74,181,MO2,R181,-1
76,181,R181,HO2,1
46,182,R182,GLY,0.37
53,182,R182,MGLY,0.63
58,182,R182,HCHO,1
60,182,XYLP,R182,-1
63,182,R182,DCB,1
74,182,MO2,R182,-1
76,182,R182,HO2,1
46,183,R183,GLY,1
53,183,R183,MGLY,1
54,183,CSLP,R183,-1
58,183,R183,HCHO,1
74,183,MO2,R183,-1
76,183,R183,HO2,2
58,184,R184,HCHO,1
74,184,MO2,R184,-1
74,184,R184,MO2,1
76,184,R184,HO2,1
77,184,ACO3,R184,-1
4,185,R185,ORA2,1
58,185,R185,HCHO,1
74,185,MO2,R185,-1
77,185,ACO3,R185,-1
58,186,R186,HCHO,2
71,186,TCO3,R186,-1
74,186,MO2,R186,-1
76,186,R186,HO2,1
77,186,R186,ACO3,1
4,187,R187,ORA2,1
58,187,R187,HCHO,1
71,187,TCO3,R187,-1
74,187,MO2,R187,-1
24,188,R188,HKET,0.3
53,188,R188,MGLY,0.4
58,188,R188,HCHO,0.75
64,188,R188,XO2,0.08
66,188,R188,ALD,0.3
74,188,MO2,R188,-1
76,188,R188,HO2,0.88
77,188,R188,ACO3,0.12
80,188,KETP,R188,-1
58,189,R189,HCHO,0.75
62,189,R189,ONIT,1
69,189,OLNN,R189,-1
74,189,MO2,R189,-1
76,189,R189,HO2,1
52,190,R190,KET,0.149
58,190,R190,HCHO,0.96
62,190,R190,ONIT,0.5
66,190,R190,ALD,0.64
68,190,OLND,R190,-1
74,190,MO2,R190,-1
76,190,R190,HO2,0.5
82,190,R190,NO2,0.5
4,191,R191,ORA2,0.5
66,191,R191,ALD,1
70,191,ETHP,R191,-1
74,191,R191,MO2,0.5
76,191,R191,HO2,0.5
77,191,ACO3,R191,-1
4,192,R192,ORA2,0.499
46,192,R192,GLY,0.1
52,192,R192,KET,0.127
53,192,R192,MGLY,0.004
58,192,R192,HCHO,0.091
64,192,R192,XO2,0.071
66,192,R192,ALD,0.724
70,192,R192,ETHP,0.006
73,192,HC3P,R192,-1
74,192,R192,MO2,0.508
76,192,R192,HO2,0.488
77,192,ACO3,R192,-1
4,193,R193,ORA2,0.495
52,193,R193,KET,0.33
57,193,HC5P,R193,-1
58,193,R193,HCHO,0.076
64,193,R193,XO2,0.237
66,193,R193,ALD,0.677
70,193,R193,ETHP,0.018
74,193,R193,MO2,0.554
76,193,R193,HO2,0.438
77,193,ACO3,R193,-1
4,194,R194,ORA2,0.495
52,194,R194,KET,0.581
56,194,HC8P,R194,-1
64,194,R194,XO2,0.318
66,194,R194,ALD,0.497
70,194,R194,ETHP,0.015
74,194,R194,MO2,0.507
76,194,R194,HO2,0.489
77,194,ACO3,R194,-1
4,195,R195,ORA2,0.5
47,195,ETEP,R195,-1
58,195,R195,HCHO,0.8
66,195,R195,ALD,0.6
74,195,R195,MO2,0.5
76,195,R195,HO2,0.5
77,195,ACO3,R195,-1
4,196,R196,ORA2,0.499
48,196,OLTP,R196,-1
52,196,R196,KET,0.141
58,196,R196,HCHO,0.501
66,196,R196,ALD,0.859
74,196,R196,MO2,0.501
76,196,R196,HO2,0.501
77,196,ACO3,R196,-1
4,197,R197,ORA2,0.49
52,197,R197,KET,0.569
61,197,OLIP,R197,-1
66,197,R197,ALD,0.941
74,197,R197,MO2,0.51
76,197,R197,HO2,0.51
77,197,ACO3,R197,-1
4,198,R198,ORA2,0.494
49,198,R198,MACR,0.771
50,198,ISOP,R198,-1
58,198,R198,HCHO,0.34
65,198,R198,OLT,0.229
74,198,R198,MO2,0.506
76,198,R198,HO2,0.506
77,198,ACO3,R198,-1
51,199,APIP,R199,-1
52,199,R199,KET,1
66,199,R199,ALD,1
74,199,R199,MO2,1
76,199,R199,HO2,1
77,199,ACO3,R199,-1
49,200,R200,MACR,0.6
55,200,LIMP,R200,-1
58,200,R200,HCHO,0.4
67,200,R200,OLI,0.4
74,200,R200,MO2,1
76,200,R200,HO2,1
77,200,ACO3,R200,-1
46,201,R201,GLY,0.65
53,201,R201,MGLY,0.35
59,201,TOLP,R201,-1
63,201,R201,DCB,1
74,201,R201,MO2,1
76,201,R201,HO2,1
77,201,ACO3,R201,-1
46,202,R202,GLY,0.37
53,202,R202,MGLY,0.63
60,202,XYLP,R202,-1
63,202,R202,DCB,1
74,202,R202,MO2,1
76,202,R202,HO2,1
77,202,ACO3,R202,-1
46,203,R203,GLY,1
53,203,R203,MGLY,1
54,203,CSLP,R203,-1
74,203,R203,MO2,1
76,203,R203,HO2,1
77,203,ACO3,R203,-1
74,204,R204,MO2,2
77,204,ACO3,R204,-2
58,205,R205,HCHO,1
71,205,TCO3,R205,-1
74,205,R205,MO2,1
77,205,ACO3,R205,-1
77,205,R205,ACO3,1
4,206,R206,ORA2,0.5
52,206,R206,KET,0.11
53,206,R206,MGLY,0.54
64,206,R206,XO2,0.08
66,206,R206,ALD,0.35
74,206,R206,MO2,0.5
76,206,R206,HO2,0.38
77,206,ACO3,R206,-1
77,206,R206,ACO3,0.12
80,206,KETP,R206,-1
4,207,R207,ORA2,0.5
62,207,R207,ONIT,1
69,207,OLNN,R207,-1
74,207,R207,MO2,0.5
76,207,R207,HO2,0.5
77,207,ACO3,R207,-1
4,208,R208,ORA2,0.484
52,208,R208,KET,0.167
58,208,R208,HCHO,0.207
62,208,R208,ONIT,0.484
66,208,R208,ALD,0.65
68,208,OLND,R208,-1
74,208,R208,MO2,0.516
77,208,ACO3,R208,-1
82,208,R208,NO2,0.516
62,209,R209,ONIT,2
69,209,OLNN,R209,-2
76,209,R209,HO2,1
52,210,R210,KET,0.149
58,210,R210,HCHO,0.202
62,210,R210,ONIT,1.5
66,210,R210,ALD,0.64
68,210,OLND,R210,-1
69,210,OLNN,R210,-1
76,210,R210,HO2,0.5
82,210,R210,NO2,0.5
52,211,R211,KET,0.285
58,211,R211,HCHO,0.504
62,211,R211,ONIT,1
66,211,R211,ALD,1.21
68,211,OLND,R211,-2
82,211,R211,NO2,1
58,212,R212,HCHO,1
74,212,MO2,R212,-1
76,212,R212,HO2,1
79,212,NO3,R212,-1
82,212,R212,NO2,1
66,213,R213,ALD,1
70,213,ETHP,R213,-1
76,213,R213,HO2,1
79,213,NO3,R213,-1
82,213,R213,NO2,1
46,214,R214,GLY,0.063
52,214,R214,KET,0.67
58,214,R214,HCHO,0.048
64,214,R214,XO2,0.051
66,214,R214,ALD,0.243
70,214,R214,ETHP,0.053
73,214,HC3P,R214,-1
74,214,R214,MO2,0.155
76,214,R214,HO2,0.792
79,214,NO3,R214,-1
82,214,R214,NO2,1
52,215,R215,KET,0.828
57,215,HC5P,R215,-1
58,215,R215,HCHO,0.021
64,215,R215,XO2,0.391
66,215,R215,ALD,0.239
70,215,R215,ETHP,0.262
74,215,R215,MO2,0.04
76,215,R215,HO2,0.699
79,215,NO3,R215,-1
82,215,R215,NO2,1
52,216,R216,KET,0.88
56,216,HC8P,R216,-1
64,216,R216,XO2,0.587
66,216,R216,ALD,0.187
70,216,R216,ETHP,0.155
76,216,R216,HO2,0.845
79,216,NO3,R216,-1
82,216,R216,NO2,1
47,217,ETEP,R217,-1
58,217,R217,HCHO,1.6
66,217,R217,ALD,0.2
76,217,R217,HO2,1
79,217,NO3,R217,-1
82,217,R217,NO2,1
48,218,OLTP,R218,-1
52,218,R218,KET,0.06
58,218,R218,HCHO,1
66,218,R218,ALD,0.94
76,218,R218,HO2,1
79,218,NO3,R218,-1
82,218,R218,NO2,1
52,219,R219,KET,0.29
61,219,OLIP,R219,-1
66,219,R219,ALD,1.71
76,219,R219,HO2,1
79,219,NO3,R219,-1
82,219,R219,NO2,1
21,220,MPAN,R220,-1
22,220,R220,HACE,1
78,220,HO,R220,-1
82,220,R220,NO2,1
51,221,APIP,R221,-1
52,221,R221,KET,1
66,221,R221,ALD,1
76,221,R221,HO2,1
79,221,NO3,R221,-1
82,221,R221,NO2,1
49,222,R222,MACR,0.6
55,222,LIMP,R222,-1
58,222,R222,HCHO,0.4
67,222,R222,OLI,0.4
76,222,R222,HO2,1
79,222,NO3,R222,-1
82,222,R222,NO2,1
46,223,R223,GLY,1.3
53,223,R223,MGLY,0.7
59,223,TOLP,R223,-1
63,223,R223,DCB,0.5
76,223,R223,HO2,1
79,223,NO3,R223,-1
82,223,R223,NO2,1
46,224,R224,GLY,0.74
53,224,R224,MGLY,1.26
60,224,XYLP,R224,-1
63,224,R224,DCB,1
76,224,R224,HO2,1
79,224,NO3,R224,-1
82,224,R224,NO2,1
46,225,R225,GLY,1
53,225,R225,MGLY,1
54,225,CSLP,R225,-1
76,225,R225,HO2,1
79,225,NO3,R225,-1
82,225,R225,NO2,1
74,226,R226,MO2,1
77,226,ACO3,R226,-1
79,226,NO3,R226,-1
82,226,R226,NO2,1
58,227,R227,HCHO,1
71,227,TCO3,R227,-1
77,227,R227,ACO3,1
79,227,NO3,R227,-1
82,227,R227,NO2,1
53,228,R228,MGLY,0.54
64,228,R228,XO2,0.16
66,228,R228,ALD,0.46
76,228,R228,HO2,0.77
77,228,R228,ACO3,0.23
79,228,NO3,R228,-1
80,228,KETP,R228,-1
82,228,R228,NO2,1
62,229,R229,ONIT,1
69,229,OLNN,R229,-1
76,229,R229,HO2,1
79,229,NO3,R229,-1
82,229,R229,NO2,1
52,230,R230,KET,0.469
58,230,R230,HCHO,0.28
66,230,R230,ALD,1.24
68,230,OLND,R230,-1
79,230,NO3,R230,-1
82,230,R230,NO2,2
64,231,XO2,R231,-1
75,231,R231,OP2,1
76,231,HO2,R231,-1
58,232,R232,HCHO,1
64,232,XO2,R232,-1
74,232,MO2,R232,-1
76,232,R232,HO2,1
64,233,XO2,R233,-1
74,233,R233,MO2,1
77,233,ACO3,R233,-1
64,234,XO2,R234,-2
64,235,XO2,R235,-1
81,235,NO,R235,-1
82,235,R235,NO2,1
64,236,XO2,R236,-1
79,236,NO3,R236,-1
82,236,R236,NO2,1
49,237,R237,MACR,2
50,237,ISOP,R237,-2
58,237,R237,HCHO,1
76,237,R237,HO2,1
7,238,ISHP,R238,-1
49,238,R238,MACR,1
78,238,HO,R238,-1
78,238,R238,HO,1
16,239,R239,NALD,1
22,239,R239,HACE,1
34,239,ISON,R239,-1
78,239,HO,R239,-1
22,240,R240,HACE,0.25
38,240,R240,CO,0.25
44,240,MACP,R240,-1
53,240,R240,MGLY,0.5
58,240,R240,HCHO,0.75
76,240,R240,HO2,0.75
77,240,R240,ACO3,0.25
81,240,NO,R240,-1
82,240,R240,NO2,1
13,241,R241,MAHP,1
44,241,MACP,R241,-1
76,241,HO2,R241,-1
22,242,R242,HACE,1
38,242,R242,CO,0.5
44,242,MACP,R242,-2
53,242,R242,MGLY,1
58,242,R242,HCHO,0.5
76,242,R242,HO2,1
21,243,R243,MPAN,1
44,243,MACP,R243,-1
82,243,NO2,R243,-1
21,244,MPAN,R244,-1
44,244,R244,MACP,1
82,244,R244,NO2,1
3,245,R245,ORA1,0.05
35,245,SESQ,R245,-1
52,245,R245,KET,0.36
58,245,R245,HCHO,0.3
61,245,R245,OLIP,0.19
78,245,HO,R245,-1
3,246,R246,ORA1,0.039
4,246,R246,ORA2,0.053
35,246,SESQ,R246,-1
52,246,R246,KET,0.23
58,246,R246,HCHO,0.51
66,246,R246,ALD,0.85
72,246,O3,R246,-1
78,246,R246,HO,0.63
35,247,SESQ,R247,-1
49,247,R247,MACR,0.9
68,247,R247,OLND,0.1
69,247,R247,OLNN,0.9
79,247,NO3,R247,-1
41,248,MBO,R248,-1
61,248,R248,OLIP,1
78,248,HO,R248,-1
41,249,MBO,R249,-1
68,249,R249,OLND,0.89
69,249,R249,OLNN,0.11
79,249,NO3,R249,-1
4,250,R250,ORA2,0.14
17,250,R250,ETH,0.06
18,250,R250,CH4,0.07
27,250,R250,H2O2,0.011
38,250,R250,CO,0.3
41,250,MBO,R250,-1
52,250,R250,KET,0.16
58,250,R250,HCHO,0.02
66,250,R250,ALD,0.99
70,250,R250,ETHP,0.18
72,250,O3,R250,-1
74,250,R250,MO2,0.23
76,250,R250,HO2,0.22
78,250,R250,HO,0.63
80,250,R250,KETP,0.12
